method,correction,feature_set,schedule,window,n,mae,rmse,mape,r2,max_abs_error,endpoint_abs_diff,residual_mean
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge1e-06_shrink1.25,wsd,full,16454,0.05770329831499835,0.07762291642145941,0.02076057803300954,0.8013371011097317,0.3155306766244137,0.22597811125479073,0.0027239667007581798
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge1e-06_shrink1.25,wsd,steps_20000_30000,5001,0.055067399260595555,0.06812162238139373,0.02000398681138349,-1.0229940587382313,0.2418621264199441,0.07717166446097501,-0.013004049698740881
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,811,full,16454,0.03923664871677275,0.04899275567435762,0.013911017222927475,0.9233840723157003,0.19490704425249428,0.10552815301777763,-0.0050191099302257375
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,811,steps_20000_30000,5001,0.041723082197062535,0.05149917251599833,0.015151299679365524,0.13480863772478946,0.16431855779981097,0.007916227998821856,-0.01577197920562262
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,cosine,full,16454,0.032311833145083055,0.0403731431579593,0.011478942194102084,0.9532043961994154,0.17526008711649688,0.04290346280093571,-0.00025119182501622087
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,cosine,steps_20000_30000,5001,0.03199451569239825,0.039980071626836707,0.01180314894441324,0.22997366293102806,0.13685954236950826,0.054939277981942425,0.0017441965233863854
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,wsd,full,16454,0.037955574603235905,0.04743144811791775,0.013449041089459381,0.9258229384745159,0.19212797077595845,0.08272644981839239,-0.015980980278104136
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.25,wsd,steps_20000_30000,5001,0.04179713430872134,0.05180363150594969,0.015185647179968073,-0.16989006570848986,0.1671769581446596,0.04990152366618572,-0.03098059215098119
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,811,full,16454,0.04704329604604432,0.06007509537678681,0.016808001227238665,0.8848021782980229,0.24134268939719838,0.15187292625521653,0.00301440157135994
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,811,steps_20000_30000,5001,0.05038948112108635,0.06228639342052764,0.018329845040616136,-0.26560459323085284,0.20892246458513553,0.03780602683403478,-0.004760210505616788
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,cosine,full,16454,0.03229331709085629,0.04034506920313997,0.011471661388680126,0.9532694533538704,0.17431770218728904,0.04449420684098815,-7.636593395581894e-05
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,cosine,steps_20000_30000,5001,0.03196850084666523,0.03995658046599371,0.011794764774709877,0.23087828853893377,0.13631811932048876,0.05435599153346704,0.0014823291963505963
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,wsd,full,16454,0.04122645254564184,0.051476215527294214,0.01465142116685762,0.9126324659724515,0.2090252225773499,0.11926799900824436,-0.011201353470544049
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.5,wsd,steps_20000_30000,5001,0.04255236068506853,0.052573839982618005,0.015442831592024813,-0.20493616670838932,0.1684844173475133,0.017582331238346516,-0.02641267479827855
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,811,full,16454,0.0559153496231776,0.07484117401850703,0.020108463497098928,0.8212127632424854,0.2869505684844813,0.1973930856102304,0.010891748466161217
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,811,steps_20000_30000,5001,0.06139940001376878,0.0781368179320847,0.022387459972996383,-0.9916962927513138,0.25431604307277755,0.08273959494749361,0.006056435018438844
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,cosine,full,16454,0.03228509713873345,0.04032938666236677,0.01146802139040968,0.9533057755753335,0.1733750532931566,0.04608400302022719,9.828437377114885e-05
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,cosine,steps_20000_30000,5001,0.031947825501808344,0.039938347281762536,0.011788344176219602,0.23158006722233015,0.13588389077476926,0.05377283203773908,0.0012203844520545543
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,wsd,full,16454,0.04621654776706553,0.05848690948751828,0.01649952295935983,0.8872142573866948,0.24498678797522988,0.15530008089294833,-0.006493446022166215
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink0.75,wsd,steps_20000_30000,5001,0.04561538433126467,0.05587314255315877,0.016551716242464175,-0.360914494541662,0.18119930525975825,0.014349565644923512,-0.021896415567775596
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,811,full,16454,0.06493364647561001,0.0913018600302085,0.02346384231461938,0.7339185616880044,0.3317454373477906,0.24210330346133402,0.018615615405314905
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,811,steps_20000_30000,5001,0.07303209398345652,0.09632999912325219,0.02667980922184388,-2.027155885622139,0.2989190807270119,0.12689808080493226,0.016681194960293286
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,cosine,full,16454,0.032285458138534305,0.040326102514732114,0.01146735132566375,0.9533133801781044,0.17243214036016008,0.04767285190344461,0.00027275913578231743
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,cosine,steps_20000_30000,5001,0.03193108868127657,0.039925381813981094,0.011783371026094206,0.23207890142012955,0.13596323545205768,0.05318979946712643,0.0009583622781632132
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,wsd,full,16454,0.05184471366541834,0.06744310475833748,0.018587278991332067,0.8500273841773226,0.28044836660210715,0.19082979853575033,-0.0018563611566211622
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1,wsd,steps_20000_30000,5001,0.049997210288483494,0.061227727728349585,0.018149996476123573,-0.634259155898373,0.2116569399688557,0.045898808121832335,-0.017431303987807456
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,811,full,16454,0.07389196859349725,0.10850961237701877,0.026796073792688686,0.6241697323930132,0.3757417887817387,0.28601799112098814,0.02618864049850265
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,811,steps_20000_30000,5001,0.08471105357352199,0.11555894928071977,0.03098952076053012,-3.356310650426913,0.34274534501958476,0.170294854199331,0.027117252463402537
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,cosine,full,16454,0.03229505271600983,0.04033521232391113,0.011469881722205684,0.9532922844505061,0.17148896331434438,0.049260754055096445,0.0004470583896723741
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,cosine,steps_20000_30000,5001,0.03191760348332431,0.03991769173385554,0.011779593154593804,0.23237469350971862,0.13604258246510614,0.05260689379400452,0.0006962626623381927
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,wsd,full,16454,0.0576832412348569,0.07758771869982616,0.020753147493517664,0.8015172256498417,0.3154169099565718,0.22586415596801235,0.0027107863934714383
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.0001_shrink1.25,wsd,steps_20000_30000,5001,0.05504913037931928,0.06809629369332329,0.019997304964119254,-1.0214899765448515,0.24176393322365852,0.07706998171372437,-0.01301683487321639
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,811,full,16454,0.038840608137146924,0.04849078780949055,0.013764713153054362,0.9249460058583211,0.1920204312309468,0.10264785844227031,-0.005489590492354632
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,811,steps_20000_30000,5001,0.04134189300339745,0.05107418024602088,0.015012758811839885,0.14902954338556829,0.16420116356408077,0.010765605510065779,-0.01643173127613088
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,cosine,full,16454,0.03231334018093064,0.0403750817513154,0.011479469182436298,0.9531999021314526,0.17536027739843707,0.04283616616295882,-0.0002503673872947121
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,cosine,steps_20000_30000,5001,0.03199641092907557,0.03998181251824483,0.011803732658346323,0.22990660144935815,0.13687265344066146,0.054954532824331714,0.0017696074573031587
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,wsd,full,16454,0.03782949015144159,0.047288697817161406,0.013403377944102722,0.9262687550864868,0.19200835530636517,0.08046694576304825,-0.016245539533073037
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.25,wsd,steps_20000_30000,5001,0.04181881683320671,0.05182454268200975,0.015194963742416976,-0.17083473749989198,0.1670595639089294,0.05190161970050333,-0.03123282833684152
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,811,full,16454,0.04596941684788755,0.058434316860072194,0.016408839556463193,0.8910088408537584,0.23566923567007425,0.1462117070061435,0.002092318232700452
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,811,steps_20000_30000,5001,0.04910506198613905,0.060575929437126225,0.01785732924538883,-0.19704877337189752,0.20325937011325346,0.03220256239140795,-0.006056125221700509
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,cosine,full,16454,0.03229544013912954,0.040347625311417945,0.011472399391784651,0.9532635318311976,0.17451813589394538,0.04435969206839063,-7.469870152806804e-05
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,cosine,steps_20000_30000,5001,0.031971812879598244,0.039959430612428314,0.011795756109657237,0.23076856004560875,0.1363443362306418,0.05438649466460488,0.001533160365226661
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,wsd,full,16454,0.04067453052360066,0.05076937503603561,0.014447655643830656,0.9150153497708202,0.20457521249098942,0.11481007477927418,-0.011721848433743067
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.5,wsd,steps_20000_30000,5001,0.04228071029434798,0.05229476844685706,0.01534552399599903,-0.19217807588065883,0.16824952479126631,0.021536052696098373,-0.026910958244774182
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,811,full,16454,0.05421968394998886,0.07191607155315241,0.019477727801041744,0.8349151419050564,0.27858745913009475,0.1890477395505883,0.009536468679177944
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,811,steps_20000_30000,5001,0.05923462948347275,0.07493053566338978,0.02158926886633518,-0.8315945718200177,0.24596480576119806,0.07447494328508641,0.004147378128988263
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,cosine,full,16454,0.03228660529306789,0.0403312366476697,0.011468556408860837,0.9533014915721607,0.17367578358846902,0.0458823485476727,0.00010081275411100148
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,cosine,steps_20000_30000,5001,0.03195170614300068,0.03994167301490698,0.011789432139790378,0.23145208666148553,0.13582958623014552,0.05381857690609637,0.001296645159527268
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,wsd,full,16454,0.045191913609395715,0.05698176171803888,0.016120039536344548,0.8929445943942114,0.23840174773634137,0.14870358144852425,-0.007261409597334038
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink0.75,wsd,steps_20000_30000,5001,0.04487178079786316,0.055035833028441575,0.01628138161579258,-0.32043105837121355,0.1755444292907944,0.008487879325925984,-0.02263464611281475
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink1,811,full,16454,0.06266816919895761,0.08711763874878543,0.02262137888508142,0.7577479167328028,0.3207873298627075,0.23116811561099082,0.016845084612941753
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink1,811,steps_20000_30000,5001,0.07008046959469173,0.09166487111863206,0.02559094670813336,-1.7410536596162953,0.28797207454327944,0.11606280410609449,0.014181459795107881
momentum_mpl_hybrid_decay,hybrid_decay,hybrid_decay_progress_scale5_beta0.5_ridge0.01_shrink1,cosine,full,16454,0.03228560773528167,0.040325922482101935,0.011467437699444647,0.9533137970344667,0.17283322042924087,0.04740413609695793,0.0002761670134654739
