model,train_schedule,target_schedule,config,window,n,mae,rmse,mape,r2,signed_bias,max_abs_error,endpoint_abs_diff,model_baseline,config_baseline,n_baseline,mae_baseline,rmse_baseline,mape_baseline,r2_baseline,signed_bias_baseline,max_abs_error_baseline,endpoint_abs_diff_baseline,mae_improvement,rmse_improvement,relative_mae_improvement_pct
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,last_512_sampled,512,0.013678349904956755,0.0139345089204996,0.005141261279535831,0.8812830494045947,0.013678349904956755,0.022210534970775964,0.012767174204923126,momentum_baseline,none,512,0.032466789435841165,0.04040861527782263,0.012218656617885779,0.0016626177046190627,0.0014885610279139413,0.13557383403272016,0.04566822982802332,0.01878843953088441,0.02647410635732303,57.86971812538762
single_source_step_spline,811,wsd,spline_s0.01_shrink1_clip0.15,last_2048_sampled,2048,0.016912890129785405,0.017665691958417388,0.006315912094122717,0.8220941562782567,0.016912890129785405,0.035815185423073714,0.012767174204923126,momentum_baseline,none,2048,0.033818500438614396,0.042537748476090195,0.01269955594350467,-0.03152059913986127,0.012689153799092266,0.16124220174539472,0.04566822982802332,0.01690561030882899,0.024872056517672807,49.989236925259846
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,full,16454,0.020326286961997737,0.02449637098730652,0.007371122659203189,0.9827724534094935,-0.019874263357987507,0.05348408472789723,0.004540947650321314,momentum_baseline,none,16454,0.03233900437067206,0.040413590175866855,0.011489331289177897,0.9531105867716734,0.00042619333705065453,0.176202208154697,0.0413117703349406,0.012012717408674323,0.015917219188560334,37.146219070270895
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_1000_10000,4501,0.00554061809797784,0.00680901987052076,0.001832794486294278,0.9989931113739146,-0.004525188972008786,0.04169717574578158,0.01032049466426832,momentum_baseline,none,4501,0.032770260891326716,0.04098833929252789,0.010795813398378552,0.9635134435658252,0.0009524846701955089,0.176202208154697,0.004005568665634396,0.027229642793348878,0.03417931942200713,83.09254199607464
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_10000_20000,5001,0.022164688609307207,0.023206309717253557,0.007936661772304681,0.7929813813763151,-0.022164688609307207,0.04139380911879886,0.03158203817955174,momentum_baseline,none,5001,0.032491089477006595,0.04045310453134555,0.011618957600961535,0.3709271362921368,0.000785352835710066,0.17465700376336146,0.03696875118447185,0.010326400867699388,0.01724679481409199,31.782254870238226
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_20000_30000,5001,0.0363348698414457,0.03667234640929018,0.013397970240157491,0.35211810990121584,-0.0363348698414457,0.05348408472789723,0.024733881568990146,momentum_baseline,none,5001,0.03202449796132803,0.040008808973344384,0.011812995310952942,0.22886628789819807,-0.002005986445493614,0.13740107479557917,0.05552269141080268,-0.004310371880117667,0.0033364625640542045,-13.45960797050671
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_20000_27125,3563,0.03553361310694162,0.03570818329700868,0.013053619337786631,0.3381419349707818,-0.03553361310694162,0.04723268331297081,0.04081465761555547,momentum_baseline,none,3563,0.032196134292794006,0.04012050662699259,0.011828706461679203,0.16446976254209533,-0.0027255587151831886,0.1356458707567807,0.009313354630139159,-0.0033374788141476153,0.004412323329983911,-10.366085517585242
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_27126_30000,1438,0.038320181207953344,0.038958626927592846,0.014251184610913665,0.05205472153702062,-0.038320181207953344,0.05348408472789723,0.024733881568990146,momentum_baseline,none,1438,0.03159922657814771,0.03973069751878974,0.011774067056406585,0.014110223610691586,-0.00022306850606110227,0.13740107479557917,0.05552269141080268,-0.0067209546298056325,0.0007720705911968967,-21.26936434087749
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_27126_33906,3391,0.02126229280783781,0.026767897832250472,0.007917632655108219,0.5684397051117993,-0.02041677529548228,0.05348408472789723,0.004540947650321314,momentum_baseline,none,3391,0.03168541521772093,0.03988345870165528,0.01185965343009869,0.041927055836934124,0.002497226044896207,0.138561078148848,0.0413117703349406,0.010423122409883124,0.013115560869404807,32.895647218956775
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_30000_33906,1954,0.008710720683679684,0.011260668644254979,0.003257375315658049,0.9201828034062345,-0.007243397303742322,0.02994660319778797,0.004540947650321314,momentum_baseline,none,1954,0.03176104292493659,0.04000505194656985,0.011927394073253505,-0.00739035648681563,0.0045262992432803,0.138561078148848,0.0413117703349406,0.023050322241256905,0.028744383302314873,72.5741981953602
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,last_512_sampled,512,0.002836280081150943,0.0034441787501952644,0.0010648852010892937,0.9927481422031529,0.0021225540461605524,0.010456101046619093,0.004540947650321314,momentum_baseline,none,512,0.0323853742352774,0.040601287845274434,0.012168848722088604,-0.007760964863668285,0.0036205649687847986,0.13197878443264255,0.0413117703349406,0.02954909415412646,0.03715710909507917,91.24209570485252
single_source_step_spline,wsd,cosine,spline_s0.01_shrink1_clip0.15,last_2048_sampled,2048,0.00948845579053022,0.012314797884166437,0.0035474295296410276,0.9042652751477523,-0.008088480261039201,0.03505419162100232,0.004540947650321314,momentum_baseline,none,2048,0.03166922450913761,0.03992262090627103,0.011891924639509041,-0.006127469350383219,0.004479880716838745,0.138561078148848,0.0413117703349406,0.022180768718607392,0.027607823022104593,70.03887547738188
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,full,16454,0.008322865366880537,0.010919763949719618,0.002971878413525234,0.9961938856683777,-0.007557225305189684,0.04138025274675172,0.01282426758118449,momentum_baseline,none,16454,0.035786677452969595,0.044917079432651615,0.012653357784427404,0.9356011148197827,0.01321151805496938,0.1833267369260998,0.058343827724042896,0.027463812086089057,0.033997315482932,76.74311794432901
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_1000_10000,4501,0.006218872959666505,0.007101929492029915,0.002034305604707255,0.9988700934566818,-0.0054924926346009125,0.0371679451524054,0.003592280481309107,momentum_baseline,none,4501,0.03298292621219918,0.04127588320393162,0.010837714544509642,0.9618334801968729,5.231527117862131e-06,0.17989915797638245,0.0027662631648981417,0.02676405325253267,0.034173953711901704,81.14517517440167
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_10000_20000,5001,0.00523908829206221,0.005750042548878767,0.0018473622280299495,0.9837297866094173,-0.00513862151427048,0.016976079533440824,0.0021065024387878495,momentum_baseline,none,5001,0.03551849144556949,0.044601484086257574,0.012628473254734743,0.021074251470880268,0.018245187932567315,0.1833267369260998,0.007653356070774997,0.03027940315350728,0.03885144153737881,85.24968803900109
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_20000_30000,5001,0.010200012481050657,0.014232196072167023,0.0037264807270210917,0.9339222099572295,-0.008435171573991148,0.04138025274675172,0.026314446490315557,momentum_baseline,none,5001,0.039836180659503104,0.049750368243529255,0.014496501715749805,0.19257113231493506,0.026982164063859625,0.1633332522191182,0.0544410128038475,0.029636168178452445,0.03551817217136223,74.39510436948126
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_20000_27125,3563,0.004886539201710947,0.0053926867408642205,0.001747992066661735,0.9826111131431694,-0.004772014284283867,0.014554319870681898,0.010754512863575538,momentum_baseline,none,3563,0.04009493814371008,0.049796380102521604,0.014480788944443518,-0.48271247740155876,0.029296057734025476,0.16301170518663355,0.022164973386674447,0.03520839894199913,0.044403693361657386,87.81257827560079
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_27126_30000,1438,0.023365454271236603,0.02514718463577781,0.008628674813850292,0.6295701874452353,-0.017511548085275608,0.04138025274675172,0.026314446490315557,momentum_baseline,none,1438,0.039195045112751035,0.04963617873782878,0.014535433985683258,-0.4431911946338223,0.021248921263580817,0.1633332522191182,0.0544410128038475,0.015829590841514432,0.024488994102050972,40.38671417771811
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_27126_33906,3391,0.019270881337013945,0.020792540648123945,0.007159573262733521,0.7894812461116028,-0.01678845223190869,0.04138025274675172,0.01282426758118449,momentum_baseline,none,3391,0.035358896851653436,0.044598670242173316,0.013173520419694818,0.03145569419894911,0.006407503781451169,0.1633332522191182,0.058343827724042896,0.01608801551463949,0.02380612959404937,45.49920090023168
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,steps_30000_33906,1954,0.016261182097372755,0.01688904870180643,0.006079854591399921,0.8304965748195043,-0.016261182097372755,0.032950974534584176,0.01282426758118449,momentum_baseline,none,1954,0.03254554010472091,0.040499253337113385,0.012175053230959609,0.025319819029573032,-0.004490103603543735,0.14762860940402645,0.058343827724042896,0.016284358007348156,0.023610204635306956,50.035605354682744
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,last_512_sampled,512,0.013635463628410477,0.013881589305729502,0.005114037150567173,0.8816960414892914,-0.013635463628410477,0.02396904839395919,0.01282426758118449,momentum_baseline,none,512,0.034096744081436106,0.042137785433193964,0.012753014982178342,-0.09009490168107748,-0.012147904941387837,0.14762860940402645,0.058343827724042896,0.02046128045302563,0.02825619612746446,60.009484788800485
single_source_step_spline,wsd,811,spline_s0.01_shrink1_clip0.15,last_2048_sampled,2048,0.016789685547335502,0.017548003220169448,0.00627344946667975,0.818651498758473,-0.016789685547335502,0.03584258174061761,0.01282426758118449,momentum_baseline,none,2048,0.032416249889189584,0.040386037037046234,0.012123680388688132,0.03944765124845617,-0.004211482873508487,0.14762860940402645,0.058343827724042896,0.015626564341854082,0.022838033816876786,48.20595965070391
two_source_loso_step_spline,811+wsd,cosine,spline_s0.01_shrink1_clip0.15,full,16454,0.017614529254292487,0.02191086840931298,0.0063913599050605015,0.9862171473536943,-0.0161389510412171,0.06078420016868602,0.01097607923095989,momentum_baseline,none,16454,0.03233900437067206,0.040413590175866855,0.011489331289177897,0.9531105867716734,0.00042619333705065453,0.176202208154697,0.0413117703349406,0.014724475116379573,0.018502721766553876,45.53162783741438
two_source_loso_step_spline,811+wsd,cosine,spline_s0.01_shrink1_clip0.15,steps_1000_10000,4501,0.003829644495235796,0.005105946208965113,0.001253320614057097,0.9994338067306848,-0.0017882043057494404,0.03794460961029733,0.008062859472776296,momentum_baseline,none,4501,0.032770260891326716,0.04098833929252789,0.010795813398378552,0.9635134435658252,0.0009524846701955089,0.176202208154697,0.004005568665634396,0.02894061639609092,0.03588239308356278,88.31365881420436
