train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae,full_wsd_step_base_mae
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,endpoint_30000_33906,1954,0.02842515664991252,0.03581588355297824,0.1925429132534815,3.192168088376905e-05,0.12244390919518322,0.025755274254299465,0.010650927202125916,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_2048_sampled,2048,0.02834157347907338,0.03570963588164406,0.19501875802188173,4.069462595850809e-05,0.12244390919518322,0.025755274254299465,0.010618711244939481,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_512_sampled,512,0.029289507297753672,0.0369379159984496,0.1658912210317729,-3.509209425201897e-05,0.10772122604389622,0.025755274254299465,0.010983153808764311,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,full,16454,0.03227994290038509,0.04067377599561825,0.9471938732217602,0.013481482908585906,0.16736655058793515,0.03129132192424766,0.011353840917130362,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,pre_tail_1000_27125,13063,0.03232309910717494,0.04061653502888605,0.9446936613795678,0.014689893445392533,0.16736655058793515,0.022434430234631986,0.0112062845340226,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,tail_27126_33906,3391,0.03211369414506344,0.04089353401997015,0.1856990149850294,0.008826376201919738,0.15074333033989262,0.03129132192424766,0.01192226587511817,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,early_decay_27126_30000,1438,0.03658683513687513,0.046576263574762126,-0.2707393612664839,0.022393303315766874,0.15074333033989262,0.04403724857426461,0.013456331938377081,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,endpoint_30000_33906,1954,0.02882789414926201,0.036147101346179406,0.22354720813851836,-0.0011398624456441494,0.12294840297449205,0.03129132192424766,0.010795662499703595,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_2048_sampled,2048,0.028731042855912013,0.03602270801481372,0.23579253511605647,-0.000983392242262289,0.12294840297449205,0.03129132192424766,0.01075552622886027,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_512_sampled,512,0.029620463745396276,0.03723567516132069,0.14878482066911358,-0.005212714174701465,0.11228811668618022,0.03129132192424766,0.011119251824550171,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,full,16454,0.03513176273676746,0.043948197314841494,0.9363176636725828,0.022745927158518427,0.17371587576798886,0.01855290434650403,0.012359522036314484,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,pre_tail_1000_27125,13063,0.03464741223097911,0.0433486753464451,0.9371945449591881,0.02190918301796887,0.17371587576798886,0.02734513770838687,0.012025976633317696,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,tail_27126_33906,3391,0.036997604865081586,0.04618503252609125,0.24752825134696,0.02596927977072687,0.16425970531401068,0.01855290434650403,0.013644424306838532,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,early_decay_27126_30000,1438,0.04484132465739049,0.05410185257561295,-0.4145227745229101,0.04058068543861008,0.16425970531401068,0.07208346243386465,0.016322755507889742,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,endpoint_30000_33906,1954,0.031243161055577288,0.03937427720533834,0.10610993922479661,0.015239961875254539,0.13736268428698883,0.01855290434650403,0.011680136902772819,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_2048_sampled,2048,0.031465799137930794,0.03964797436426784,0.10387020962236293,0.01593584804906175,0.13736268428698883,0.01855290434650403,0.011756425127756502,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,circular_shift_25pct,last_512_sampled,512,0.03013362173477844,0.03783444384505654,0.12480645573994276,0.008450154951497157,0.11398994277470464,0.01855290434650403,0.011327506551077216,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,full,16454,0.028924688185793523,0.03626181880263406,0.9622498137430467,-8.407526114960349e-05,0.1595788985044444,0.025441011196305485,0.010272871301139587,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.029088990770182652,0.03641391011444383,0.9634111739950715,-0.00021870547009401732,0.1595788985044444,0.008343914965688981,0.010194785295551692,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.028291752573916466,0.03566986376604926,0.23366995948006486,0.0004345547652263556,0.12350514992457162,0.025441011196305485,0.010573678582470951,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.028119558562063992,0.03545985028416481,0.2146743563250476,-0.0002110605377605478,0.11847550168019971,0.04198788889949867,0.010472014924241836,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.028425483958445342,0.035827136247081386,0.19203545711754233,0.0009309458296221793,0.12350514992457162,0.025441011196305485,0.01065120549728499,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.02834236113942501,0.035721189354854015,0.19449778750535884,0.0009408074953366386,0.12350514992457162,0.025441011196305485,0.010619162100543478,0.03510190775981406
cosine,cosine,train,step_base_for_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.029299233239346932,0.03694015382918441,0.16579015139891673,0.0005554234128787661,0.10727742968502074,0.025441011196305485,0.010986918312979072,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,full,16454,0.033067127649341034,0.04160799463662509,0.9447402521846467,0.012714155309233734,0.17053593030028846,0.04258838275006971,0.011641402809671481,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.03317612289662388,0.041642713494933446,0.9418637241640643,0.014884446651226813,0.17053593030028846,0.02317805705877163,0.011516524837490985,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.032647250057109875,0.04147397707432654,0.16241857230947387,0.004353637526734291,0.15140783820472947,0.04258838275006971,0.012122464723736308,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.03650314566886008,0.046527148555533734,-0.26806076593875594,0.0212654301986819,0.15140783820472947,0.0408220760280229,0.013424577350893582,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.02981377868365753,0.03732034421878265,0.17232586448558695,-0.008073532086243892,0.13043954365857502,0.04258838275006971,0.011165846738993429,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.029666542356695698,0.037143949221479455,0.18747877664824264,-0.007739874879757083,0.13043954365857502,0.04258838275006971,0.011106793893996724,0.03510190775981406
cosine,811,test,step_base_for_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.03189328804228746,0.03987028081137115,0.024068170155387203,-0.015191393883371242,0.12310543134771601,0.04258838275006971,0.011973713168931338,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,full,16454,0.03510190775981406,0.04393848361428093,0.9363458114839364,0.020332886407752264,0.17688525548034217,0.02987619851909029,0.012370126535484638,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.03489322414639745,0.04366410189324118,0.9362772120439756,0.020039908436447568,0.17688525548034217,0.02808876453252651,0.012144073785108832,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.035905810455792025,0.04497983190924715,0.28628742660235884,0.021461512547284334,0.1639626837676733,0.02987619851909029,0.01324093959303673,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.0440697955258711,0.053353470899785135,-0.3756597360935865,0.039432578736109856,0.1639626837676733,0.06882951088667699,0.016042267062729283,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.02991456847506386,0.0376644008243782,0.18206075700920754,0.008260373764688782,0.13121169609762084,0.02987619851909029,0.011185729702540366,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.030118075525186146,0.037921612841650756,0.18021020605923532,0.009133742093415427,0.1320494755416881,0.02987619851909029,0.011255377613119353,0.03510190775981406
cosine,wsd,test,step_base_for_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.029392682110346673,0.036926215592009065,0.16632073744611486,-0.0015668194231679361,0.11097868263092137,0.02987619851909029,0.011048404459513907,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,full,16454,0.02892133304814148,0.03625636693552597,0.962261164168048,-0.0002531031652300017,0.15868020886547107,0.02659709383262454,0.01027153361507465,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.029082952011537037,0.03640832571227225,0.9634223955887471,-0.00022219636503637005,0.15868020886547107,0.008320384736459019,0.010192463529278042,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.028298735431262625,0.035664932178265864,0.23388184493270792,-0.0003721640708417414,0.12236066994003725,0.02659709383262454,0.010576131825266644,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.028129568067928996,0.03546287560560835,0.21454034764529062,-0.0005867413645714334,0.11803551850097271,0.0412135119948247,0.010475646024705952,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.028429839548477227,0.03581595045862575,0.19253989651988057,-0.00019296866426601807,0.12236066994003725,0.02659709383262454,0.010652642049547443,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.02834602157359325,0.035709760015726684,0.19501316144946013,-0.00016603391719170963,0.12236066994003725,0.02659709383262454,0.010620341412530668,0.03510190775981406
cosine,cosine,train,step_plus_event_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.02930125232518219,0.036943043811432624,0.16565961886402936,-0.0006747266555371173,0.10848355673806731,0.02659709383262454,0.010987440668062762,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,full,16454,0.035526363680917605,0.04441053596985544,0.9370454160616124,0.0189086016192754,0.1831251166513912,0.043736065491819964,0.012503899645865157,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.036184485105014944,0.04503326463034568,0.9320114108184419,0.022587135678023052,0.1831251166513912,0.02523634801197172,0.012570339969843723,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.03299111149484164,0.041925267553629554,0.14409146339001044,0.00473794682440056,0.15342231868367184,0.043736065491819964,0.012247954511057728,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.03715580579316105,0.04731575134840016,-0.3114105483025331,0.022558114761883172,0.15342231868367184,0.04141140194003157,0.013660879933709522,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.029930512666521206,0.037465812771812386,0.165861014700862,-0.008357615119808431,0.13087757156404534,0.043736065491819964,0.011209834629360023,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.02977803225014037,0.03728300357798216,0.18138378102800445,-0.007981734519875393,0.13087757156404534,0.043736065491819964,0.01114881025878099,0.03510190775981406
cosine,811,test,step_plus_event_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.03220313890070458,0.04022886769301497,0.006434480603803916,-0.016109329147254426,0.12416663967549546,0.043736065491819964,0.012090490938820078,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,full,16454,0.038454505253579074,0.04762566678244122,0.9252142256537828,0.027696265260171864,0.18973513097100358,0.03102654633982027,0.013539650371767051,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,pre_tail_1000_27125,13063,0.03900076267291757,0.04815742050804285,0.9224874297784738,0.029212801628141497,0.18973513097100358,0.030147055485726604,0.013575755135968978,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,tail_27126_33906,3391,0.036350181847852533,0.045519195192771644,0.2690682261825448,0.02185417898037614,0.16556916304228775,0.03102654633982027,0.013400565578263732,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,early_decay_27126_30000,1438,0.04506032433895676,0.05437395824814808,-0.4287872619811366,0.04074631772791898,0.16556916304228775,0.06942594480603859,0.016397557301289244,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,endpoint_30000_33906,1954,0.029957086075462717,0.03771543999150923,0.17984247011093812,0.007975302955227238,0.13106851543195974,0.03102654633982027,0.011201391901063524,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,last_2048_sampled,2048,0.030174352742237235,0.03799146371950248,0.17718735069159008,0.008891315912144718,0.13272445339033334,0.03102654633982027,0.011276075632060718,0.03510190775981406
cosine,wsd,test,step_plus_event_leftover,linear_endpoint,reverse_time,last_512_sampled,512,0.029438274656730774,0.036980371382194815,0.16387360519503535,-0.002488217783952383,0.11204300551071489,0.03102654633982027,0.011065412613665188,0.03510190775981406
