train_schedules,target_schedule,split,model,feature_set,feature_transform,window,n,mae,rmse,r2,signed_bias,max_abs_error,endpoint_abs_diff,log_residual_mae
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.031749153916172425,0.03974403232315684,0.0057125299035134525,-4.5067970418027545e-05,0.13641916770223528,0.04550786784849148,0.011895100353895882
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,last_2048_sampled,2048,0.031656775794088585,0.03966603628400682,0.006763830748245159,-3.170470565276584e-05,0.13641916770223528,0.04550786784849148,0.011859433738963365
cosine,cosine,train,event_decay_only,event_tail_interactions,aligned,last_512_sampled,512,0.0325809828980414,0.04045671953120211,-0.000597107119004292,-0.0010586448234802858,0.13641916770223528,0.04550786784849148,0.012217180978325637
cosine,811,test,event_decay_only,event_tail_interactions,aligned,full,16454,0.06618615480483918,0.10187492320927381,0.6687240425578482,-0.022927091310402322,0.44898262632007047,0.10501614567885964,0.024432047186445024
cosine,811,test,event_decay_only,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.036673219578286564,0.04596388372580457,0.9291723878364334,0.017737929775693804,0.18604487155421578,0.0248323542975446,0.012721476248731031
cosine,811,test,event_decay_only,event_tail_interactions,aligned,tail_27126_33906,3391,0.17987753577341967,0.2054764213214911,-19.55888980657279,-0.1795791616282064,0.44898262632007047,0.10501614567885964,0.06954416401315039
cosine,811,test,event_decay_only,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.26673307487383974,0.2781765764323885,-44.328182597234594,-0.26673307487383974,0.44898262632007047,0.08568703871640349,0.10378768365220717
cosine,811,test,event_decay_only,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.11591005587400258,0.12777452160652514,-8.701896329398675,-0.11539225304574348,0.31160217358766706,0.10501614567885964,0.04432473497006504
cosine,811,test,event_decay_only,event_tail_interactions,aligned,last_2048_sampled,2048,0.11731720540138539,0.12895592510112094,-8.793572947375779,-0.11682316891387645,0.31160217358766706,0.10501614567885964,0.04485113806985351
cosine,811,test,event_decay_only,event_tail_interactions,aligned,last_512_sampled,512,0.07315822866092889,0.08235165522753235,-3.1635670137495984,-0.0713397527466237,0.19879545812398236,0.10501614567885964,0.027725300206029282
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,full,16454,0.04914770779769171,0.06267572273021046,0.8704803810895747,0.0002349001163476641,0.23803499978263254,0.11093859542645124,0.017615283398249266
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.03847362303736541,0.04813448936035426,0.9225612306171186,0.02289339156091456,0.19351452563746774,0.029743061771299484,0.013377053937243456
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,tail_27126_33906,3391,0.09026701455798145,0.10067498372316325,-2.575450975334984,-0.08705140886046667,0.23803499978263254,0.11093859542645124,0.033942028148800395
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.09153759738260514,0.10373922265350635,-4.200817923119138,-0.08497116856945965,0.23803499978263254,0.062018990963739196,0.03407415643537975
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.0893175027230771,0.09834260872698329,-4.576251698473057,-0.0885695015526731,0.22570129585790033,0.11093859542645124,0.03383955399466821
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,last_2048_sampled,2048,0.0905939691848753,0.09959701601288211,-4.654856140910331,-0.0898674603400471,0.22570129585790033,0.11093859542645124,0.03431523298705319
cosine,wsd,test,event_decay_only,event_tail_interactions,aligned,last_512_sampled,512,0.07212619279372945,0.0812885887914281,-3.0400669762369565,-0.07047952905671055,0.20328664688256293,0.11093859542645124,0.027357963166150804
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,full,16454,0.02892033011769541,0.03625611761155022,0.9622616832031876,-0.00025444093802233584,0.1587825798565774,0.02651142511779181,0.010271237028821753
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.02908162266734454,0.03640797349531243,0.963423103294474,-0.00021862991729452823,0.1587825798565774,0.008282910938924637,0.010192066461351562
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,tail_27126_33906,3391,0.02829898993012048,0.03566508744116326,0.2338751745157941,-0.0003923941564733389,0.12230805867773276,0.02651142511779181,0.010576222320140858
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.028130238054715002,0.03546313847927126,0.21452870293697945,-0.0006056531587556247,0.11800523237723803,0.04114847605850436,0.010475890387130796
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.02842975486510588,0.03581598895011513,0.19253816096025944,-0.00021419184557420652,0.12230805867773276,0.02651142511779181,0.010652606779254396
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,last_2048_sampled,2048,0.02834594151170406,0.035709769051547095,0.195012754069661,-0.00018920027890127582,0.12230805867773276,0.02651142511779181,0.010620307481300632
cosine,cosine,train,step_plus_event_leftover,event_tail_interactions,aligned,last_512_sampled,512,0.02929959275341869,0.036942335599797045,0.16569160777675573,-0.0006236455059751922,0.10841099037186419,0.02651142511779181,0.01098682729791271
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,full,16454,0.03658638307061825,0.0456955153451835,0.9333496417346078,0.003353609293767867,0.17128036525463664,0.05400924114038208,0.012965638299994016
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.033400394644814015,0.041911662921054846,0.9411103530053897,0.01564461423217472,0.17128036525463664,0.023912957793029488,0.011596081120603216
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,tail_27126_33906,3391,0.048859626009657126,0.05800926306199969,-0.6385902596526638,-0.04399448787827836,0.15983598184425052,0.05400924114038208,0.01824152312287281
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.05821163624614009,0.06686443846948854,-1.6188920323249834,-0.055901990071381594,0.15983598184425052,0.006869590864076791,0.02161947933098442
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.04195574640105525,0.05049361441873722,-0.5150990332537249,-0.03520541304080405,0.15395812316961344,0.05400924114038208,0.01574758940369544
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,last_2048_sampled,2048,0.041954202679896975,0.05045808060416462,-0.4994086509582678,-0.035283347400830375,0.15395812316961344,0.05400924114038208,0.01574092099194526
cosine,811,test,step_plus_event_leftover,event_tail_interactions,aligned,last_512_sampled,512,0.03866114088761567,0.04732051804171059,-0.37473780104991716,-0.029585205706147522,0.13566945072436276,0.05400924114038208,0.014532783373277477
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,full,16454,0.0344002525454094,0.04308339074601521,0.9387992691813959,0.01540205795785311,0.17762969043469035,0.04589728470573151,0.01211734643509101
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,pre_tail_1000_27125,13063,0.03519069147958116,0.04400952149963458,0.9352650229690703,0.020800076017395478,0.17762969043469035,0.02882366526678437,0.012248729058951196
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,tail_27126_33906,3391,0.031355279440990154,0.03931231115887004,0.4548138119795524,-0.005392489347308202,0.13534906889812426,0.04589728470573151,0.01161122693774934
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,early_decay_27126_30000,1438,0.030906946282608844,0.03921621032984447,0.25678080547210436,0.009277345412210378,0.13534906889812426,0.0337647286580216,0.011280543125370062
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,endpoint_30000_33906,1954,0.03168645269123036,0.03938025036757447,0.10583870857734268,-0.0161683671191518,0.1344532425644478,0.04589728470573151,0.011855130149664677
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,last_2048_sampled,2048,0.031498967773090775,0.03915746380753909,0.12590624464793365,-0.015811403418038474,0.1344532425644478,0.04589728470573151,0.011780223828100563
cosine,wsd,test,step_plus_event_leftover,event_tail_interactions,aligned,last_512_sampled,512,0.033361828516049484,0.04153757219489064,-0.05490078382131114,-0.01908784584786523,0.12764568389642594,0.04589728470573151,0.012543503909908268
cosine,cosine,train,event_decay_only,full_event_local,aligned,full,16454,0.032249927087098555,0.04026686612634775,0.9534504385779392,-0.0002878249098090413,0.17161169881866734,0.044264837984572925,0.01145172855288189
cosine,cosine,train,event_decay_only,full_event_local,aligned,pre_tail_1000_27125,13063,0.032393296375772006,0.04039990283393727,0.9549624783033802,-0.00016944443148486432,0.17161169881866734,0.010176116290150805,0.011349611671098136
cosine,cosine,train,event_decay_only,full_event_local,aligned,tail_27126_33906,3391,0.03169763188864932,0.03975021356098407,0.04831794185983562,-0.0007438568143648433,0.13666902411212822,0.044264837984572925,0.011845108920543697
cosine,cosine,train,event_decay_only,full_event_local,aligned,early_decay_27126_30000,1438,0.0316371988904189,0.039763404839501144,0.01248633639482033,-0.0018815431313826748,0.13477670056151947,0.05273087818689115,0.011780878979083193
cosine,cosine,train,event_decay_only,full_event_local,aligned,endpoint_30000_33906,1954,0.031752870321481254,0.03974823189162749,0.005502395265776117,0.00012076327717706945,0.13666902411212822,0.044264837984572925,0.01189649405438386
cosine,cosine,train,event_decay_only,full_event_local,aligned,last_2048_sampled,2048,0.03165931665460077,0.039670387010114425,0.006545934738162229,0.00015262218206582036,0.13666902411212822,0.044264837984572925,0.011860388203979874
cosine,cosine,train,event_decay_only,full_event_local,aligned,last_512_sampled,512,0.03259964435931131,0.040472738932375345,-0.0013896647017084263,-0.0013728991952645002,0.13666902411212822,0.044264837984572925,0.012224178115896642
cosine,811,test,event_decay_only,full_event_local,aligned,full,16454,0.1982510225401396,0.23038553829794886,-0.6942042132168329,-0.14674777168702213,0.6165336877403047,0.4277244567968932,0.07323755185930327
cosine,811,test,event_decay_only,full_event_local,aligned,pre_tail_1000_27125,13063,0.14837046982394628,0.1602813488034009,0.13873828409549005,-0.1479142752772328,0.3162643161156633,0.1958639201975072,0.0535203197812114
cosine,811,test,event_decay_only,full_event_local,aligned,tail_27126_33906,3391,0.3904036796122815,0.39822194255357685,-76.21933289715201,-0.14225410126563556,0.6165336877403047,0.4277244567968932,0.14919337687732565
cosine,811,test,event_decay_only,full_event_local,aligned,early_decay_27126_30000,1438,0.4057037803656573,0.41443725177561824,-99.61083681120228,-0.06656735768434344,0.6165336877403047,0.3212525317128705,0.15112534730984373
cosine,811,test,event_decay_only,full_event_local,aligned,endpoint_30000_33906,1954,0.3791085434652735,0.3858169141406532,-87.456678662837,-0.19804557296489114,0.5561475822030504,0.4277244567968932,0.14776156629231277
cosine,811,test,event_decay_only,full_event_local,aligned,last_2048_sampled,2048,0.37888404943968623,0.38537780880802064,-86.46452984792364,-0.20613158637438003,0.5561475822030504,0.4277244567968932,0.14783285979431093
cosine,811,test,event_decay_only,full_event_local,aligned,last_512_sampled,512,0.3816884362986706,0.3838152220418753,-89.44098493144563,-0.3816884362986706,0.5170595009562167,0.4277244567968932,0.15445371988448442
cosine,wsd,test,event_decay_only,full_event_local,aligned,full,16454,0.1857753772356205,0.22748193209894788,-0.7062028896317154,-0.043158241574025355,0.6231224336395762,0.07793197826269882,0.06566999452144139
cosine,wsd,test,event_decay_only,full_event_local,aligned,pre_tail_1000_27125,13063,0.14333678936464597,0.15558867327633422,0.19090100821222,-0.14275881349201205,0.3114575591423967,0.19095321272375232,0.05177013707680463
cosine,wsd,test,event_decay_only,full_event_local,aligned,tail_27126_33906,3391,0.3492596807916629,0.39729070832484226,-54.680677071973214,0.34052865638075497,0.6231224336395762,0.07793197826269882,0.11921580336817977
cosine,wsd,test,event_decay_only,full_event_local,aligned,early_decay_27126_30000,1438,0.48859753130911376,0.49039244214411093,-115.21794918863144,0.48859753130911376,0.6231224336395762,0.5243709927373663,0.1643030476224103
cosine,wsd,test,event_decay_only,full_event_local,aligned,endpoint_30000_33906,1954,0.2468069081549441,0.31157557039367895,-54.97391923527665,0.23165496149302559,0.5735204182926039,0.07793197826269882,0.08606639641726772
cosine,wsd,test,event_decay_only,full_event_local,aligned,last_2048_sampled,2048,0.25713991537142583,0.32079863014250093,-57.66700496578419,0.2426834193863727,0.6038699050579375,0.07793197826269882,0.08950699706560646
cosine,wsd,test,event_decay_only,full_event_local,aligned,last_512_sampled,512,0.037814350398153576,0.04666250779511568,-0.3312681681682501,-0.018095931452780826,0.16796732933503478,0.07793197826269882,0.014226772184330393
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,full,16454,0.028919197081063018,0.036252775524919796,0.9622686403138351,-0.00025583046361738604,0.15883119093410691,0.026298459372042338,0.010270897813254281
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,pre_tail_1000_27125,13063,0.029080333391404433,0.03640371912664913,0.9634316510106137,-0.00022416613769961005,0.15883119093410691,0.008531366272689578,0.010191690556540166
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,tail_27126_33906,3391,0.02829845876729423,0.03566533211574079,0.23386466272824724,-0.00037780955222366957,0.12240202187435267,0.026298459372042338,0.010576024440932393
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,early_decay_27126_30000,1438,0.02813049104477119,0.03546381694162572,0.21449864819134112,-0.0006258818434629105,0.11803408495232937,0.0412789325353633,0.010475981307905915
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,endpoint_30000_33906,1954,0.028428713659185832,0.035815994215903035,0.19253792352869747,-0.0001739279263845624,0.12240202187435267,0.026298459372042338,0.010652221506680914
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,last_2048_sampled,2048,0.028344946897749718,0.03570983467206648,0.19500979556664544,-0.00014497712198004707,0.12240202187435267,0.026298459372042338,0.010619940553722413
cosine,cosine,train,step_plus_event_leftover,full_event_local,aligned,last_512_sampled,512,0.02929744330541368,0.03694404595670725,0.16561435233886634,-0.0007015370210851045,0.10848753070750616,0.026298459372042338,0.01098600231550386
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,full,16454,0.08970754464342037,0.15427156388124771,0.24032629672615602,-0.03053062589838676,0.6165336877403047,0.15223886326027047,0.03270879833428886
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,pre_tail_1000_27125,13063,0.035941616104296754,0.04430276812111808,0.9341992428331773,-0.024649255931723707,0.15406351434154075,0.03062184001964896,0.012474995621845288
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,tail_27126_33906,3391,0.2968276639317046,0.32851385456964904,-51.55125018594966,-0.05318716847418135,0.6165336877403047,0.15223886326027047,0.11065458566329221
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,early_decay_27126_30000,1438,0.37789360306465647,0.39674669591478945,-91.20486328183313,-0.03375016730527476,0.6165336877403047,0.3212525317128705,0.13989593233327102
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,endpoint_30000_33906,1954,0.23718160681532607,0.2673956920302165,-41.48903960209668,-0.06762855693074546,0.5561475822030504,0.15223886326027047,0.08914480975675705
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,last_2048_sampled,2048,0.24347133742113292,0.2733354329885189,-42.99977213221036,-0.08170050759961411,0.5561475822030504,0.15223886326027047,0.09190652079505512
cosine,811,test,step_plus_event_leftover,full_event_local,aligned,last_512_sampled,512,0.16191067821722213,0.16753861502297326,-16.232597156233055,-0.16191067821722213,0.2844092702638341,0.15223886326027047,0.06260813435343116
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,full,16454,0.08525140232833324,0.1614291729401685,0.14078687975610527,0.04265770469416182,0.6231224336395762,0.013030681262372834,0.029326247491495518
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,pre_tail_1000_27125,13063,0.033553551059362655,0.0416310214344889,0.9420731599383958,-0.019493794146502954,0.16133909570140403,0.025711132545894078,0.011658325951591051
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,tail_27126_33906,3391,0.2844047586027545,0.34607840947973945,-41.25097192881617,0.2820811872525823,0.6231224336395762,0.013030681262372834,0.09738760375093874
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,early_decay_27126_30000,1438,0.4824428041237168,0.4854594087267192,-112.8915533164795,0.4824428041237168,0.6231224336395762,0.4970391766439768,0.1623544900114188
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,endpoint_30000_33906,1954,0.1387721715806959,0.18585242206304517,-18.91569056303789,0.1347398120881504,0.5176976723172824,0.013030681262372834,0.049614986755990624
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,last_2048_sampled,2048,0.15388795401080463,0.2075484347319458,-23.556577151297176,0.15004067351840525,0.6038699050579375,0.013030681262372834,0.05467302622794833
cosine,wsd,test,step_plus_event_leftover,full_event_local,aligned,last_512_sampled,512,0.033940174622723335,0.04243213185705509,-0.10082707026774784,0.02031663343303109,0.1306140496887025,0.013030681262372834,0.012748776560860058
