feature_set_family,feature_columns,scale,beta,ridge_alpha,shrink,coef,feature_set,validation_mae,validation_rmse,validation_r2,validation_endpoint_abs_diff,test_mae,test_rmse,test_r2,test_endpoint_abs_diff
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,1.0,1.25,-0.000370971100879;0.00274210644952;-0.0021958386643,sat_s2_drop_scale2_beta0.5_ridge1_shrink1.25,0.035465871094411745,0.04450351890590256,0.9367815223746043,0.05881942716240518,0.03723792679724441,0.046695027225319694,0.9281084044186219,0.046230998243462995
sat_s2,sat_s2,5.0,0.5,1e-06,1.25,-0.000411723789616;0.00039485788265,sat_s2_scale5_beta0.5_ridge1e-06_shrink1.25,0.0354749245280252,0.04451960507274018,0.9367358124265124,0.058935067525232476,0.03723981775942698,0.04669774904405661,0.9281000231580718,0.046271884413792375
sat_s2,sat_s2,5.0,0.5,0.0001,1.25,-0.000411723765167;0.000394857819508,sat_s2_scale5_beta0.5_ridge0.0001_shrink1.25,0.035474924545258746,0.044519605094372826,0.9367358123650306,0.05893506756786637,0.03723981778323843,0.046697749072771876,0.9281000230696468,0.04627188445475916
sat_s2,sat_s2,5.0,0.5,0.01,1.25,-0.000411721320316;0.000394851505464,sat_s2_scale5_beta0.5_ridge0.01_shrink1.25,0.03547492626858211,0.04451960725760013,0.9367358062169607,0.05893507183114988,0.03723982016434005,0.046697751944248744,0.9281000142272879,0.046271888551358664
sat_s2,sat_s2,2.0,0.5,1e-06,1.25,-0.000408407469805;0.000597973013838,sat_s2_scale2_beta0.5_ridge1e-06_shrink1.25,0.03547499481541867,0.044519791016743596,0.9367352839572747,0.05886160835274845,0.037240778449509696,0.04669891715239576,0.9280964260676473,0.04620599246461987
sat_s2,sat_s2,2.0,0.5,0.0001,1.25,-0.000408407426581;0.000597972841037,sat_s2_scale2_beta0.5_ridge0.0001_shrink1.25,0.03547499484652149,0.04451979105580286,0.9367352838462646,0.05886160845102317,0.03724077849225434,0.04669891720397223,0.9280964259088199,0.04620599255769564
sat_s2,sat_s2,2.0,0.5,0.01,1.25,-0.000408403104302;0.000597955561483,sat_s2_scale2_beta0.5_ridge0.01_shrink1.25,0.03547499795670679,0.04451979496161121,0.9367352727455895,0.05886161827822045,0.03724078276658507,0.046698922361462,0.9280964100265686,0.046206001864971924
sat_s2,sat_s2,5.0,0.5,1.0,1.25,-0.000411477229432;0.000394221119123,sat_s2_scale5_beta0.5_ridge1_shrink1.25,0.0354750983230648,0.044519823238429485,0.9367351923801805,0.05893549747201732,0.03724005789059561,0.046698038635184146,0.9280991313951774,0.04627229755070639
sat_s2,sat_s2,2.0,0.5,1.0,1.25,-0.000407972134291;0.000596232634736,sat_s2_scale2_beta0.5_ridge1_shrink1.25,0.035475308105143,0.04452018442772355,0.9367341658413386,0.058862598137884525,0.03724120898548268,0.04669943662929096,0.9280948263537623,0.04620692988387809
sat_s2,sat_s2,1.0,1.0,1e-06,1.25,-0.000403355319198;0.000502242758726,sat_s2_scale1_beta1_ridge1e-06_shrink1.25,0.0354779744347511,0.04452356468480974,0.9367245583832569,0.05885037032612539,0.037245127226390104,0.046704165231695745,0.9280802639429215,0.04619643695801523
sat_s2,sat_s2,1.0,1.0,0.0001,1.25,-0.000403355289965;0.000502242657135,sat_s2_scale1_beta1_ridge0.0001_shrink1.25,0.03547797445598447,0.04452356471141873,0.9367245583076251,0.0588503703971881,0.03724512725545731,0.04670416526676582,0.9280802638349128,0.046196437025098014
sat_s2,sat_s2,1.0,1.0,0.01,1.25,-0.000403352366672;0.000502232498238,sat_s2_scale1_beta1_ridge0.01_shrink1.25,0.03547797657927938,0.044523567372268216,0.9367245507445995,0.05885037750331357,0.03724513016212175,0.04670416877370508,0.928080253034242,0.04619644373325382
sat_s2,sat_s2,1.0,1.0,1.0,1.25,-0.000403060633402;0.000501218679719,sat_s2_scale1_beta1_ridge1_shrink1.25,0.0354781884759066,0.04452383292482491,0.9367237959529947,0.05885108666692007,0.03724542026835008,0.046704518761723504,0.9280791751371421,0.046197113181070115
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,1.0,1.25,-0.000411761188101;4.23916433835e-05;0.000467477028971,sat_s2_drop_scale1_beta1_ridge1_shrink1.25,0.035481434889158184,0.0445293395128121,0.9367081433234252,0.05886296137633762,0.03724699076060882,0.04670655006936841,0.9280729189331496,0.04619031293367781
sat_s2,sat_s2,0.5,2.0,1e-06,1.25,-0.000397486961458;0.000442025261585,sat_s2_scale0.5_beta2_ridge1e-06_shrink1.25,0.0354817931253577,0.04452838209719193,0.9367108649429883,0.05884940582132803,0.03725053676187197,0.04671069268983438,0.9280601592747436,0.046196351098944266
sat_s2,sat_s2,0.5,2.0,0.0001,1.25,-0.000397486938992;0.000442025189963,sat_s2_scale0.5_beta2_ridge0.0001_shrink1.25,0.035481793141747785,0.044528382117756275,0.9367108648845311,0.05884940587840859,0.037250536784310215,0.046710692716896735,0.9280601591913853,0.04619635115269416
sat_s2,sat_s2,0.5,2.0,0.01,1.25,-0.000397484692398;0.000442018027957,sat_s2_scale0.5_beta2_ridge0.01_shrink1.25,0.035481794780732316,0.04452838417416056,0.9367108590389089,0.058849411586335165,0.03725053902810162,0.04671069542309265,0.928060150855679,0.04619635652759291
sat_s2,sat_s2,0.5,2.0,1.0,1.25,-0.000397260400066;0.000441302997502,sat_s2_scale0.5_beta2_ridge1_shrink1.25,0.03548195841142206,0.044528589484602366,0.9367102754133546,0.05884998144636855,0.037250763040674775,0.046710965605921084,0.9280593186279437,0.046196893139232476
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,0.01,1.25,0.000165172844102;0.0206065206434;-0.0207573051782,sat_s2_drop_scale2_beta1_ridge0.01_shrink1.25,0.035483227167184814,0.044510234650786726,0.936762441132855,0.058234070083910794,0.03729294211328022,0.04676778816809786,0.9278841845810981,0.04631228234851825
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,0.0001,1.25,0.00017298945768;0.0208757452904;-0.0210337429007,sat_s2_drop_scale2_beta1_ridge0.0001_shrink1.25,0.03548506922946913,0.044512767160197024,0.9367552448432731,0.05822547331223982,0.03729508071136339,0.046770525738950505,0.9278757416788301,0.04631351840487774
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,1e-06,1.25,0.000173068665684;0.0208784734167;-0.0210365441193,sat_s2_drop_scale2_beta1_ridge1e-06_shrink1.25,0.03548508798267369,0.04451279315893555,0.9367551709640498,0.05822538619893303,0.037295102392694734,0.04677055369772395,0.927875655449036,0.04631353093042012
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,0.01,1.25,-0.000421381486239;-0.000480631598189;0.000999372010672,sat_s2_drop_scale1_beta1_ridge0.01_shrink1.25,0.03548534269794082,0.044536003498483454,0.9366891981699234,0.05887715100230473,0.03724913640416939,0.046709272016933555,0.9280645352076234,0.04618321625495847
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,0.0001,1.25,-0.00042171868969;-0.00049918285907;0.00101822458682,sat_s2_drop_scale1_beta1_ridge0.0001_shrink1.25,0.03548548531368327,0.04453624594458729,0.9366885088624953,0.058877663129071056,0.03724921717191729,0.04670937449498886,0.9280642195608875,0.046182973392904
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,1e-06,1.25,-0.000421722147196;-0.000499373096043;0.00101841791234,sat_s2_drop_scale1_beta1_ridge1e-06_shrink1.25,0.03548548677643528,0.04453624843211443,0.936688501790096,0.05887766838164321,0.037249218000539076,0.04670937554683476,0.9280642163210515,0.0461829709033208
sat_s2,sat_s2,5.0,1.0,1e-06,1.25,-0.00039464098832;0.00023141706149,sat_s2_scale5_beta1_ridge1e-06_shrink1.25,0.03548836718187255,0.04453643981973863,0.9366879576462271,0.059013152845669214,0.037257884871193477,0.0467195265392037,0.9280329464130659,0.04634445779524654
sat_s2,sat_s2,5.0,1.0,0.0001,1.25,-0.000394640976716;0.000231417041716,sat_s2_scale5_beta1_ridge0.0001_shrink1.25,0.03548836718996729,0.04453643982990967,0.9366879576173093,0.059013152861778106,0.03725788488240795,0.04671952655273182,0.9280329463713883,0.046344457810935324
sat_s2,sat_s2,5.0,1.0,0.01,1.25,-0.000394639816261;0.000231415064321,sat_s2_scale5_beta1_ridge0.01_shrink1.25,0.03548836799943534,0.04453644084700659,0.9366879547255431,0.05901315447261668,0.037257886003847676,0.0467195279055352,0.9280329422036545,0.04634445937980969
sat_s2,sat_s2,5.0,1.0,1.0,1.25,-0.000394523870862;0.000231217495328,sat_s2_scale5_beta1_ridge1_shrink1.25,0.03548844887644733,0.04453654247053914,0.9366876657935624,0.05901331541761934,0.03725799805112856,0.04671966307062459,0.9280325257847262,0.04634461613195606
sat_s2_drop,sat_s2;sat_drop,1.0,2.0,0.01,1.0,3.49237784996e-05;0.0151084911828;-0.0151011582391,sat_s2_drop_scale1_beta2_ridge0.01_shrink1,0.035490815673105774,0.04452097665739546,0.9367319142101905,0.0583054646365988,0.03732405341582625,0.04680193744902927,0.9277788299147733,0.04612973940535792
sat_s2_drop,sat_s2;sat_drop,1.0,2.0,0.0001,1.0,3.9609008043e-05;0.0152565709607;-0.0152529082728,sat_s2_drop_scale1_beta2_ridge0.0001_shrink1,0.03549100834151681,0.044521225843341304,0.9367312059794597,0.058301019752752925,0.037324512322591166,0.04680258106443575,0.9277768435449824,0.046130184660256646
sat_s2_drop,sat_s2;sat_drop,1.0,2.0,1e-06,1.0,3.96563301982e-05;0.015258066606;-0.0152544409888,sat_s2_drop_scale1_beta2_ridge1e-06_shrink1,0.03549101029064972,0.04452122844572972,0.9367311985829885,0.058300974858329635,0.03732451704908371,0.046802587618423444,0.9277768233174778,0.046130189157577384
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,1e-06,1.25,-0.000386542610793;0.00423650176418;-0.0172094952376,mpl_proxy_scale0.5_beta0.5_ridge1e-06_shrink1.25,0.03549197377319797,0.04454571104306296,0.9366615953603121,0.05726046631720694,0.037308570725246064,0.04678181963789586,0.9278409051051364,0.04484476987769259
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,0.0001,1.25,-0.000386283165505;0.0042115281481;-0.0170778633876,mpl_proxy_scale0.5_beta0.5_ridge0.0001_shrink1.25,0.035492103633815685,0.04454585046413015,0.9366611988812087,0.05727319268070774,0.03730844741828798,0.04678166407802395,0.9278413849941609,0.044855680165559964
sat_s2,sat_s2,1.0,0.5,1e-06,1.25,-0.000381190913001;0.000754539150774,sat_s2_scale1_beta0.5_ridge1e-06_shrink1.25,0.035493318162630065,0.04454290049335957,0.9366695876053287,0.058876864161822695,0.03726649074482099,0.04672994873944305,0.9280008339855697,0.04622411160159645
sat_s2,sat_s2,1.0,0.5,0.0001,1.25,-0.000381190841348;0.000754538708921,sat_s2_scale1_beta0.5_ridge0.0001_shrink1.25,0.035493318215217465,0.04454290055946986,0.9366695874173395,0.058876864352034985,0.03726649081681971,0.04672994882623575,0.928000833718118,0.04622411177959629
sat_s2,sat_s2,1.0,0.5,0.01,1.25,-0.00038118367649;0.000754494526244,sat_s2_scale1_beta0.5_ridge0.01_shrink1.25,0.035493323473651535,0.04454290717011951,0.9366695686194976,0.058876883372169786,0.03726649801627089,0.04672995750500606,0.9280008069744856,0.04622412957849953
sat_s2,sat_s2,1.0,0.5,1.0,1.25,-0.000380471403357;0.000750102236683,sat_s2_scale1_beta0.5_ridge1_shrink1.25,0.035493846368813545,0.044543564408850204,0.936667699701546,0.05887877420165122,0.037267213728641106,0.046730820333501406,0.9279981481435248,0.04622589900303087
sat_s2_drop,sat_s2;sat_drop,1.0,2.0,1.0,1.0,-0.000198994656402;0.00771397809741;-0.00752345679653,sat_s2_drop_scale1_beta2_ridge1_shrink1,0.035495386098330015,0.04452992804292507,0.9367064702957035,0.05852747854552032,0.037311313315148927,0.04678312294028603,0.9278368844649993,0.04610756882235245
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,1e-06,1.0,-0.000226356480493;0.0116550409521;-0.0112815918624,sat_s2_drop_scale2_beta0.5_ridge1e-06_shrink1,0.03549817204418564,0.04453518148929773,0.9366915352265202,0.05856596549227788,0.03731979312066593,0.046793479517296885,0.9278049308227525,0.04618350929726045
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,0.0001,1.0,-0.0002264231001;0.0116509402192;-0.0112774112954,sat_s2_drop_scale2_beta0.5_ridge0.0001_shrink1,0.03549818294480217,0.04453519913680805,0.9366914850532877,0.05856603821054396,0.03731979656843328,0.04679348383260484,0.9278049175070523,0.04618347922803734
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,0.01,1.0,-0.000232850454664;0.01125530296;-0.0108740719988,sat_s2_drop_scale2_beta0.5_ridge0.01_shrink1,0.03549926030113018,0.04453692125003949,0.9366865888569631,0.05857305416717429,0.03732013632368701,0.04679391110682277,0.9278035990654353,0.046180578292336794
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,0.01,1.25,-0.0003716232247;0.00280089525458;-0.00964296554889,mpl_proxy_scale0.5_beta0.5_ridge0.01_shrink1.25,0.03550023825853035,0.04455458816035822,0.9366363485539083,0.05799192783624374,0.037301852203089916,0.046773317933619815,0.9278671298029634,0.04547186394852787
mpl_proxy,sat_s2;sat_drop_times_sat_tail,1.0,0.5,1.0,1.25,-0.000371172079857;0.00014790912984;0.0019983655204,mpl_proxy_scale1_beta0.5_ridge1_shrink1.25,0.035500252059888986,0.04455007562975191,0.936649182964398,0.059357503763341146,0.0372621131719674,0.04672420653250989,0.9280185275084557,0.04663044463623933
sat_s2,sat_s2,0.5,1.0,1e-06,1.25,-0.0003683881463;0.000609668601116,sat_s2_scale0.5_beta1_ridge1e-06_shrink1.25,0.03550223160672774,0.04455415201684987,0.93663758907755,0.05889338023838864,0.03727890462330175,0.0467449164898548,0.9279547034775903,0.04624095141976836
sat_s2,sat_s2,0.5,1.0,0.0001,1.25,-0.000368388097194;0.000609668327847,sat_s2_scale0.5_beta1_ridge0.0001_shrink1.25,0.03550223164304883,0.044554152062562434,0.9366375889475304,0.05889338037657765,0.03727890467300718,0.0467449165497179,0.9279547032930631,0.04624095154846364
sat_s2,sat_s2,0.5,1.0,0.01,1.25,-0.00036838318681;0.000609641002194,sat_s2_scale0.5_beta1_ridge0.01_shrink1.25,0.03550223527499701,0.044554156633619585,0.9366375759461285,0.058893394194845516,0.037278909643328695,0.046744922535765544,0.9279546848411484,0.046240964417457064
sat_s2,sat_s2,0.5,1.0,1.0,1.25,-0.000367894361366;0.000606920751624,sat_s2_scale0.5_beta1_ridge1_shrink1.25,0.03550259683311318,0.04455461170802181,0.9366362815769075,0.05889476979383357,0.0372794045088399,0.04674551846847137,0.9279528478744383,0.046242245516830316
sat_s2_drop,sat_s2;sat_drop,0.5,2.0,1.0,1.25,-0.000449086699659;-0.00213417091555;0.00261705294022,sat_s2_drop_scale0.5_beta2_ridge1_shrink1.25,0.03550592077198486,0.04456862553091622,0.9365964155544803,0.05892772678957359,0.03726362930332667,0.04672721677138081,0.9280092522987738,0.04615040882959853
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,1.0,1.0,1.25,-0.000361692767659;0.000259742538441;0.00101166224959,mpl_proxy_scale0.5_beta1_ridge1_shrink1.25,0.03550717242851357,0.04455932202053315,0.9366228832470397,0.05921349712670354,0.03727646694334921,0.046741655923049116,0.9279647537815496,0.046514038470771624
sat_s2_drop,sat_s2;sat_drop,1.0,0.5,1.0,1.25,-0.000416718591693;-0.0025677283188;0.00337827484754,sat_s2_drop_scale1_beta0.5_ridge1_shrink1.25,0.035509307456139685,0.04456950600688925,0.9365939103893121,0.05892680608362788,0.0372741589187479,0.046739642227261284,0.9279709604057862,0.046179105510189
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,1.0,1.0,-0.000169880566827;0.00906431832631;-0.00890600320456,sat_s2_drop_scale2_beta1_ridge1_shrink1,0.035510377571491725,0.04454865679809626,0.9366532180961924,0.05855093746124851,0.03732808917434639,0.04680345237090571,0.9277741544159717,0.04614117441258392
sat_s2_drop,sat_s2;sat_drop,5.0,0.5,1.0,1.25,-4.44912589035e-05;0.0126619311565;-0.012717228358,sat_s2_drop_scale5_beta0.5_ridge1_shrink1.25,0.035512653656194874,0.0445486166299849,0.9366533323317103,0.058648880534290626,0.03730986366930802,0.04678413852024084,0.927833751360389,0.04632781483141457
sat_s2,sat_s2,0.5,0.5,1e-06,1.25,-0.000352701360173;0.000972274528026,sat_s2_scale0.5_beta0.5_ridge1e-06_shrink1.25,0.03551348357945631,0.044568342148575905,0.9365972218346295,0.05892355566456198,0.03729444957627179,0.04676364849022472,0.9278969507624606,0.046270581518658815
sat_s2,sat_s2,0.5,0.5,0.0001,1.25,-0.000352701221519;0.000972273091885,sat_s2_scale0.5_beta0.5_ridge0.0001_shrink1.25,0.03551348368322848,0.04456834227881055,0.9365972214640867,0.05892355607537647,0.037294449717536975,0.0467636486603276,0.9278969502379106,0.046270581898995466
sat_s2,sat_s2,0.5,0.5,0.01,1.25,-0.000352687358126;0.000972129499219,sat_s2_scale0.5_beta0.5_ridge0.01_shrink1.25,0.035513494058898,0.04456835530035582,0.9365971844152656,0.058923597150721374,0.03729446384194827,0.04676366566809908,0.9278968977906593,0.046270619926982004
mpl_proxy,sat_s2;sat_drop_times_sat_tail,0.5,0.5,1.0,1.25,-0.000351401778417;0.000966832400638;-4.73605432392e-05,mpl_proxy_scale0.5_beta0.5_ridge1_shrink1.25,0.03551445428853873,0.04456957579869217,0.9365937118127887,0.05892310669517986,0.037295900953380416,0.046765400990051165,0.9278915464386716,0.046270479018267086
sat_s2,sat_s2,0.5,0.5,1.0,1.25,-0.000351321397191;0.000957981304611,sat_s2_scale0.5_beta0.5_ridge1_shrink1.25,0.035514516895480776,0.04456963853929061,0.9365935332985805,0.05892764430398545,0.03729585557642613,0.046765341645607604,0.9278917294471885,0.04627436682427799
sat_s2,sat_s2,1.0,2.0,1e-06,1.0,-0.000437750544806;0.000386464082583,sat_s2_scale1_beta2_ridge1e-06_shrink1,0.03551863777000167,0.044575684221711764,0.93657633049539,0.05873722397886416,0.037311158681804055,0.04678402254290773,0.927834109158521,0.04607533702081401
sat_s2,sat_s2,1.0,2.0,0.0001,1.0,-0.000437750528439;0.000386464047231,sat_s2_scale1_beta2_ridge0.0001_shrink1,0.035518637779453265,0.04457568423360215,0.936576330461554,0.058737224005658284,0.03731115869482497,0.04678402255858191,0.9278341091101652,0.04607533704649969
sat_s2,sat_s2,1.0,2.0,0.01,1.0,-0.000437748891779;0.000386460512054,sat_s2_scale1_beta2_ridge0.01_shrink1,0.03551863872460406,0.04457568542263066,0.9365763270779804,0.05873722668506609,0.03731115999690491,0.046784024125986666,0.9278341042746184,0.04607533961505217
sat_s2,sat_s2,1.0,2.0,1.0,1.0,-0.000437585376793;0.000386107320643,sat_s2_scale1_beta2_ridge1_shrink1,0.03551873315245021,0.04457580421773212,0.9365759890267928,0.058737494378488186,0.03731129008472337,0.046784180723592986,0.9278336211598949,0.046075596233211336
sat_s2,sat_s2,2.0,2.0,1e-06,1.0,-0.000438685555876;0.000295227813881,sat_s2_scale2_beta2_ridge1e-06_shrink1,0.03552028011075307,0.044577671205606774,0.9365706760844343,0.058811751515075894,0.037312640811295934,0.0467857970290964,0.9278286346482846,0.046143119502255914
sat_s2,sat_s2,2.0,2.0,0.0001,1.0,-0.000438685543294;0.000295227793229,sat_s2_scale2_beta2_ridge0.0001_shrink1,0.03552028011787078,0.04457767121456185,0.9365706760589501,0.05881175153035301,0.03731264082115573,0.04678579704095915,0.9278286346116859,0.04614311951715688
sat_s2,sat_s2,2.0,2.0,0.01,1.0,-0.000438684285114;0.000295225727945,sat_s2_scale2_beta2_ridge0.01_shrink1,0.035520280829641204,0.04457767211006896,0.9365706735105257,0.05881175305802211,0.03731264180713495,0.04678579822723355,0.9278286309518126,0.04614312100724138
sat_s2,sat_s2,2.0,2.0,1.0,1.0,-0.000438558555969;0.000295019345382,sat_s2_scale2_beta2_ridge1_shrink1,0.03552035195643243,0.04457776159871494,0.9365704188444576,0.05881190571708039,0.037312740335446445,0.04678591677197029,0.9278282652191712,0.04614326991046669
sat_s2,sat_s2,2.0,1.0,1e-06,1.0,-0.000429510982753;0.000409414701615,sat_s2_scale2_beta1_ridge1e-06_shrink1,0.03552368166516949,0.0445820305352605,0.9365582697453254,0.058760128583532634,0.03731802351814536,0.04679228664231107,0.9278086116173979,0.04609749141405084
sat_s2,sat_s2,2.0,1.0,0.0001,1.0,-0.000429510962527;0.0004094146531,sat_s2_scale2_beta1_ridge0.0001_shrink1,0.03552368167684559,0.044582030549937646,0.9365582697035533,0.05876012861552837,0.03731802353424926,0.04679228666165995,0.9278086115576948,0.04609749144469877
sat_s2,sat_s2,2.0,1.0,0.01,1.0,-0.000429508939997;0.000409409801588,sat_s2_scale2_beta1_ridge0.01_shrink1,0.03552368284444315,0.044582032017636615,0.9365582655263831,0.05876013181504902,0.03731802514462269,0.04679228859652788,0.9278086055874456,0.046097494509508063
sat_s2,sat_s2,2.0,1.0,1.0,1.0,-0.000429306928773;0.000408925230363,sat_s2_scale2_beta1_ridge1_shrink1,0.0355237994646332,0.044582178615125104,0.936557848299361,0.058760451384630485,0.03731818598947426,0.04679248185477318,0.9278080092664945,0.04609780062399471
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,0.01,1.0,0.000165172844102;0.0206065206434;-0.0207573051782,sat_s2_drop_scale2_beta1_ridge0.01_shrink1,0.03552634221554551,0.04456527693923851,0.9366059426483404,0.05825602197535362,0.03736472888832309,0.04685250259419386,0.9276226890836996,0.046183484330307945
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,0.0001,1.0,0.00017298945768;0.0208757452904;-0.0210337429007,sat_s2_drop_scale2_beta1_ridge0.0001_shrink1,0.035527394518052195,0.044566595343409635,0.9366021917358962,0.05824914461717512,0.03736613594466168,0.046854248266849995,0.9276172955854073,0.04618447322336916
sat_s2_drop,sat_s2;sat_drop,2.0,1.0,1e-06,1.0,0.000173068665684;0.0208784734167;-0.0210365441193,sat_s2_drop_scale2_beta1_ridge1e-06_shrink1,0.03552740519361197,0.04456660891928839,0.9366021531114026,0.058249074927152034,0.03736615024753333,0.04685426609607728,0.9276172404984949,0.04618448324429014
mpl_proxy,sat_s2;sat_drop_times_sat_tail,2.0,0.5,1.0,1.25,-0.000340624635684;-0.00244692023233;0.00697223243833,mpl_proxy_scale2_beta0.5_ridge1_shrink1.25,0.035527516001416404,0.04457305065484471,0.9365838245156552,0.06219190393200291,0.037202083605459894,0.04665022992022358,0.9282462779824822,0.04894394785863332
sat_s2_drop,sat_s2;sat_drop,2.0,0.5,1.0,1.0,-0.000370971100879;0.00274210644952;-0.0021958386643,sat_s2_drop_scale2_beta0.5_ridge1_shrink1,0.03552785671699947,0.044583423416697965,0.9365543054490474,0.05872431409899859,0.037331867114540375,0.04680847771909337,0.9277586436153974,0.04611845409340587
sat_s2_drop,sat_s2;sat_drop,0.5,0.5,1.0,1.25,-0.000385976980079;-0.00389946269997;0.00496259738722,sat_s2_drop_scale0.5_beta0.5_ridge1_shrink1.25,0.035528823286092186,0.04459350668999151,0.936525603632439,0.058963407533736856,0.037299958141609184,0.04677065552667722,0.9278753413901283,0.04620399571243139
hybrid_decay_progress,sat_s2;sat_drop_times_sat_tail;sat_s2_times_progress,1.0,0.5,1.0,0.5,-0.000877648098248;0.00995317941856;0.017235472976;-0.0159723736266,hybrid_decay_progress_scale1_beta0.5_ridge1_shrink0.5,0.03553311049261746,0.0445840827785055,0.9365524287884421,0.06158358018354626,0.037238196852875036,0.04669339731072729,0.9281134231592718,0.04864651635442696
sat_s2,sat_s2,5.0,0.5,1e-06,1.0,-0.000411723789616;0.00039485788265,sat_s2_scale5_beta0.5_ridge1e-06_shrink1,0.03553478465550922,0.04459597151007189,0.9365185865888294,0.058816830111490415,0.037333055668785066,0.04681035685852564,0.9277528432000482,0.046151164465240146
sat_s2,sat_s2,5.0,0.5,0.0001,1.0,-0.000411723765167;0.000394857819508,sat_s2_scale5_beta0.5_ridge0.0001_shrink1,0.035534784669562544,0.04459597152771892,0.936518586538589,0.058816830145598686,0.037333055688154086,0.04681035688180943,0.9277528431281759,0.04615116449801526
sat_s2,sat_s2,5.0,0.5,0.01,1.0,-0.000411721320316;0.000394851505464,sat_s2_scale5_beta0.5_ridge0.01_shrink1,0.03553478607486935,0.044595973292390165,0.9365185815146452,0.05881683355637746,0.037333057625021066,0.04681035921014625,0.9277528359410604,0.04615116777544337
sat_s2,sat_s2,2.0,0.5,1e-06,1.0,-0.000408407469805;0.000597973013838,sat_s2_scale2_beta0.5_ridge1e-06_shrink1,0.035534897687955,0.044596181934849474,0.9365179875170585,0.058758060315501126,0.037333855857016866,0.0468113338358039,0.9277498274329434,0.04609844864194823
sat_s2,sat_s2,2.0,0.5,0.0001,1.0,-0.000408407426581;0.000597972841037,sat_s2_scale2_beta0.5_ridge0.0001_shrink1,0.0355348977133337,0.04459618196669184,0.9365179874264042,0.05875806039412401,0.03733385589181198,0.046811333877612236,0.9277498273038867,0.04609844871641178
sat_s2,sat_s2,2.0,0.5,0.01,1.0,-0.000408403104302;0.000597955561483,sat_s2_scale2_beta0.5_ridge0.01_shrink1,0.035534900251127766,0.04459618515083412,0.936517978361244,0.05875806825618879,0.037333859371218386,0.046811338058321494,0.9277498143985942,0.04609845616253416
sat_s2,sat_s2,5.0,0.5,1.0,1.0,-0.000411477229432;0.000394221119123,sat_s2_scale5_beta0.5_ridge1_shrink1,0.03553492637896691,0.04459614947937235,0.9365180799168185,0.0588171740842629,0.03733325099943131,0.04681059167237844,0.9277521183743075,0.046151494989790987
sat_s2,sat_s2,2.0,0.5,1.0,1.0,-0.000407972134291;0.000596232634736,sat_s2_scale2_beta0.5_ridge1_shrink1,0.03553515329204117,0.044596502652393274,0.9365170744403131,0.05875885217456389,0.03733420629936667,0.04681175492516116,0.9277485275804047,0.04609919860773015
sat_s2,sat_s2,1.0,1.0,1e-06,1.0,-0.000403355319198;0.000502242758726,sat_s2_scale1_beta1_ridge1e-06_shrink1,0.0355373414624784,0.04459927387758157,0.9365091845414253,0.05874906954689063,0.03733740078325382,0.04681559566474058,0.9277366711364774,0.046090803930054935
sat_s2,sat_s2,1.0,1.0,0.0001,1.0,-0.000403355289965;0.000502242657135,sat_s2_scale1_beta1_ridge0.0001_shrink1,0.035537341479752016,0.044599273899265254,0.9365091844796882,0.05874906960374293,0.037337400806913314,0.046815595693161974,0.9277366710487363,0.04609080398372356
sat_s2,sat_s2,1.0,1.0,0.01,1.0,-0.000403352366672;0.000502232498238,sat_s2_scale1_beta1_ridge0.01_shrink1,0.03553734320707838,0.04459927606758984,0.9365091783061034,0.0587490752888602,0.0373374031728137,0.04681559853524392,0.9277366622748093,0.04609080935046128
sat_s2,sat_s2,1.0,1.0,1.0,1.0,-0.000403060633402;0.000501218679719,sat_s2_scale1_beta1_ridge1_shrink1,0.03553751558756808,0.044599492464406205,0.9365085621864608,0.058749642641437116,0.03733763928052432,0.04681588216977528,0.9277357866504166,0.04609134493001621
sat_s2_drop,sat_s2;sat_drop,0.5,1.0,1.0,1.25,-0.000433668754035;-0.00508651349519;0.00577214201556,sat_s2_drop_scale0.5_beta1_ridge1_shrink1.25,0.035538932724915026,0.044613490717271914,0.9364687003571301,0.05899688961270133,0.03729772220890733,0.04676837639332767,0.9278823704859471,0.046140314683750905
sat_s2_drop,sat_s2;sat_drop,1.0,1.0,1.0,1.0,-0.000411761188101;4.23916433835e-05;0.000467477028971,sat_s2_drop_scale1_beta1_ridge1_shrink1,0.035540015171311154,0.04460380031900659,0.9364962963476998,0.058759142776701356,0.03733884312758393,0.0468174282526122,0.9277310135563436,0.04608590451697303
