coordinate,coordinate_group,target_schedule,window,n,target_step_median,equiv_cosine_step_median,median_step_warp,median_abs_step_warp,q10_step_warp,q90_step_warp,q90_abs_step_warp,outside_support_frac,window_mae,residual_alignment_corr,sign_agreement
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033221026780244106,,0.6123046875
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.03340302454849796,,0.6123046875
sqrt_cum_lr2,sujianlin_noise,wsd,last_2048_sampled,2048,31859.0,33906.0,-2047.0,2047.0,-3684.6,-409.4000000000001,3684.6,1.0,0.033058288006031715,,0.6123046875
step_abs,control_step,wsd,last_512_sampled,512,33395.0,33395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002258724684922918,0.9992204090290566,0.98828125
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33411.09104983209,-16.091049832084536,16.091049832084536,-27.953736286825006,-3.68055635045748,27.95373628682501,0.001953125,0.03258247679167786,0.04812925527095087,0.486328125
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33411.09104983209,-16.091049832084536,16.091049832084536,-27.953736286825006,-3.68055635045748,27.95373628682501,0.001953125,0.03258247679167786,0.04812925527095087,0.486328125
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33411.294687240545,-16.29468724054459,16.29468724054459,-28.149760614877597,-3.8884617673618758,28.149760614877597,0.001953125,0.03258235491350593,0.048407207854413103,0.486328125
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33431.454820290804,-36.45482029080813,36.45482029080813,-47.5592311723005,-24.468510276461163,47.5592311723005,0.0234375,0.03258820772257022,0.005319435225406971,0.486328125
s1_ratio,control_s1,wsd,last_512_sampled,512,33395.0,33556.73095529713,-161.73095529712737,161.73095529712737,-245.4847361116321,-37.058707617019515,245.4847361116321,0.0,0.032581602360166426,0.004981911588951866,0.486328125
effective_update_hl512_epslr2_0,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33620.30975935282,-225.3097593528255,225.3097593528255,-334.15969860244803,-102.19999999999993,334.1596986024481,0.115234375,0.03257445570953675,-0.021546296862755974,0.486328125
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33620.30975935282,-225.3097593528255,225.3097593528255,-334.15969860244803,-102.19999999999993,334.1596986024481,0.115234375,0.03257445570953675,-0.021546296862755974,0.486328125
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33620.5048402213,-225.50484022129604,225.50484022129604,-334.34713116519345,-102.19999999999993,334.34713116519345,0.1171875,0.03257453080807416,-0.021328925728432965,0.486328125
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33639.81791804379,-244.81791804378736,244.81791804378736,-352.90603657727553,-102.19999999999993,352.90603657727553,0.142578125,0.032576414517724854,0.011345914751512122,0.486328125
effective_update_hl4096_epslr2_0,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032576151114540625,,0.486328125
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032576151114540625,,0.486328125
noise_ratio_eps1e-02,sujianlin_noise,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
noise_ratio_eps1e-04,sujianlin_noise,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
noise_ratio_eps1e-12,sujianlin_noise,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
noise_ratio_eps1e00,sujianlin_noise,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
s1_raw,control_s1,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.03265533852499042,,0.486328125
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-866.0031898917739,-102.19999999999993,866.003189891774,0.830078125,0.032575239159661595,0.021893276154655923,0.486328125
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032576151114540625,,0.486328125
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-562.3396261372822,-102.19999999999993,562.3396261372822,0.546875,0.03258260386230713,-0.03921860887914083,0.486328125
sqrt_cum_lr2,sujianlin_noise,wsd,last_512_sampled,512,33395.0,33906.0,-511.0,511.0,-919.8,-102.19999999999993,919.8000000000001,1.0,0.032744239703495284,,0.486328125
step_abs,control_step,wsd,steps_10000_20000,5001,15000.0,15000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022593752184383253,0.9860579164640133,0.794241151769646
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15042.068859767618,-42.06885976761805,42.06885976761805,-70.28891012158783,-21.874726755255324,70.28891012158783,0.0,0.03730448478005345,-0.07955108643468493,0.5372925414917017
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15042.068859767618,-42.06885976761805,42.06885976761805,-70.28891012158783,-21.874726755255324,70.28891012158783,0.0,0.03730448478005345,-0.07955108643468493,0.5372925414917017
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15042.071854324213,-42.071854324212836,42.071854324212836,-70.29672919393488,-21.875720881156667,70.29672919393488,0.0,0.037304486597724604,-0.07954956113615862,0.5372925414917017
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15042.368289915477,-42.36828991547736,42.36828991547736,-71.07077066458442,-21.974129954080126,71.07077066458442,0.0,0.037304526700615855,-0.07938093303378894,0.5370925814837033
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15067.570839472135,-67.57083947213505,67.57083947213505,-129.37745233436,-31.011256860716458,129.37745233436,0.0,0.03731365341372136,-0.0800495236043966,0.5366926614677064
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15071.756689222482,-71.75668922248224,71.75668922248224,-148.00848961601514,-31.72177157126498,148.00848961601514,0.0,0.03731757783310308,-0.07946652790171305,0.5380923815236952
noise_ratio_eps1e00,sujianlin_noise,wsd,steps_10000_20000,5001,15000.0,15250.12210510356,-250.1221051035609,250.1221051035609,-965.8066418847447,-40.072887158556114,965.8066418847447,0.0,0.03745573520653288,-0.09286033798774437,0.519496100779844
noise_ratio_eps1e-02,sujianlin_noise,wsd,steps_10000_20000,5001,15000.0,15271.288446771588,-271.2884467715885,271.2884467715885,-997.929791825878,-54.599583121478645,997.929791825878,0.0,0.03746844831421491,-0.0922350584628372,0.5176964607078585
noise_ratio_eps1e-04,sujianlin_noise,wsd,steps_10000_20000,5001,15000.0,15271.499489636519,-271.4994896365188,271.4994896365188,-998.250863805446,-54.743855257022005,998.250863805446,0.0,0.03746809146963976,-0.09209161309815277,0.5178964207158568
noise_ratio_eps1e-12,sujianlin_noise,wsd,steps_10000_20000,5001,15000.0,15271.501621288395,-271.50162128839474,271.50162128839474,-998.2541070579173,-54.74531243106685,998.2541070579173,0.0,0.037468088281539934,-0.09209016929352704,0.5178964207158568
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15281.085376612877,-281.08537661287664,281.08537661287664,-636.8611335659152,-106.53296945484544,636.8611335659152,0.0,0.03739120943636061,-0.08449998382106857,0.5218956208758249
effective_update_hl512_epslr2_0,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15324.88102713723,-324.88102713722947,324.88102713722947,-563.6667831572122,-161.15697812466897,563.6667831572122,0.0,0.03739230708169152,-0.08448694588750459,0.521495700859828
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15324.88102713723,-324.88102713722947,324.88102713722947,-563.6667831572122,-161.15697812466897,563.6667831572122,0.0,0.03739230708169152,-0.08448694588750459,0.521495700859828
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15324.883798723848,-324.8837987238476,324.8837987238476,-563.6744359242948,-161.1578421888953,563.6744359242948,0.0,0.03739230935614048,-0.08448892129869161,0.521495700859828
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15325.15816195216,-325.1581619521603,325.1581619521603,-564.4320178851485,-161.24337635525808,564.4320178851485,0.0,0.03739252792701835,-0.08469874471380899,0.5220955808838232
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15348.706677589935,-348.70667758993477,348.70667758993477,-621.9760108737537,-169.15811974451753,621.9760108737537,0.0,0.0374031308919848,-0.08630858223832896,0.5212957408518296
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,15352.35711094835,-352.35711094834915,352.35711094834915,-639.7393278535856,-169.71545059302844,639.7393278535856,0.0,0.03740696174639618,-0.08663767786082431,0.5188962207558488
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,15547.986879625762,-547.9868796257615,547.9868796257615,-1122.8420820146166,-235.23537379954723,1122.8420820146166,0.0,0.03751261431827454,-0.09650664630868086,0.5020995800839833
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,16515.145701114634,-1515.145701114634,1515.145701114634,-4204.585223463393,-510.2199010752556,4204.585223463393,0.0,0.037758180452046985,-0.09479897997717654,0.4809038192361528
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16649.229767084416,-1649.2297670844164,1649.2297670844164,-5149.131164748713,-529.9467366184399,5149.131164748713,0.0,0.037680037844494994,-0.09342427031511628,0.4923015396920616
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,16692.47156166464,-1692.471561664639,1692.471561664639,-4649.577477902189,-586.6271233192056,4649.577477902189,0.0,0.03773195402762345,-0.09108373920905168,0.48270345930813835
effective_update_hl4096_epslr2_0,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16720.24157411689,-1720.2415741168916,1720.2415741168916,-3915.0035983486814,-666.3755237009736,3915.0035983486814,0.0,0.03781729706477251,-0.09551815380252872,0.46750649870025995
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,16720.24157411689,-1720.2415741168916,1720.2415741168916,-3915.0035983486814,-666.3755237009736,3915.0035983486814,0.0,0.03781729706477251,-0.09551815380252872,0.46750649870025995
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16720.24321268143,-1720.243212681431,1720.243212681431,-3915.010323744489,-666.3759094823454,3915.010323744489,0.0,0.037817296311266756,-0.09551821722520905,0.46750649870025995
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16720.405415764355,-1720.405415764355,1720.405415764355,-3915.67608966184,-666.4140981217843,3915.67608966184,0.0,0.03781738306405407,-0.09559427678177125,0.46850629874025196
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,16735.219297954,-1735.2192979540014,1735.2192979540014,-3970.6489062530454,-670.0776091413063,3970.6489062530454,0.0,0.037822097708923565,-0.0973520744097569,0.46790641871625677
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16736.479745554436,-1736.4797455544358,1736.4797455544358,-3981.887661965913,-670.1959646180221,3981.887661965913,0.0,0.03782524844553142,-0.09734990889790844,0.46510697860427913
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,16808.28237826639,-1808.2823782663909,1808.2823782663909,-5558.946726871229,-601.9896686551347,5558.946726871229,0.0,0.03768523901663069,-0.08783376807688338,0.4879024195160968
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,16859.606562290766,-1859.6065622907663,1859.6065622907663,-4448.764566179798,-700.5155126082755,4448.764566179798,0.0,0.03781200519036385,-0.09851430604368519,0.46630673865226957
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,wsd,steps_10000_20000,5001,15000.0,17543.45163033281,-2543.451630332809,2543.451630332809,-7829.838351205013,-858.3842433062455,7829.838351205013,0.0,0.03765090789721613,-0.0737871238278552,0.4981003799240152
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,wsd,steps_10000_20000,5001,15000.0,17580.852388385425,-2580.852388385425,2580.852388385425,-8430.605289076255,-861.5345585423565,8430.605289076255,0.0,0.03759542484866862,-0.06363913712021403,0.5020995800839833
s1_raw,control_s1,wsd,steps_10000_20000,5001,15000.0,18537.55233070463,-3537.5523307046315,3537.5523307046315,-14358.0,-1061.367700402181,14358.0,0.13517296540691862,0.03723018159626775,-0.007955706785286672,0.5398920215956808
s1_ratio,control_s1,wsd,steps_10000_20000,5001,15000.0,10013.504130418396,4986.495869581604,4986.495869581604,3883.9457759558227,5695.153960969526,5695.153960969526,0.0,0.03680267315491803,-0.022515310539717087,0.6828634273145371
sqrt_cum_lr2,sujianlin_noise,wsd,steps_10000_20000,5001,15000.0,33906.0,-15284.0,15284.0,-19226.0,-2823.8876634055014,19226.0,0.6310737852429514,0.03631223656308538,0.055336474444608146,0.6534693061387723
step_abs,control_step,wsd,steps_1000_10000,4501,5500.0,5500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005277816405675737,0.9944813776163928,0.9482337258387025
noise_ratio_eps1e-02,sujianlin_noise,wsd,steps_1000_10000,4501,5500.0,5501.603958100239,-1.6039581002387422,1.6039581002387422,-20.85338683300688,0.014281241738899553,20.85338683300688,0.00022217285047767163,0.03281891773875167,0.15608514102945975,0.5698733614752277
noise_ratio_eps1e-04,sujianlin_noise,wsd,steps_1000_10000,4501,5500.0,5501.67422862441,-1.6742286244098068,1.6742286244098068,-20.97100229856551,-0.007990684826154393,20.97100229856551,0.0,0.03281896743235831,0.15606716141222662,0.5698733614752277
noise_ratio_eps1e-12,sujianlin_noise,wsd,steps_1000_10000,4501,5500.0,5501.674938192968,-1.674938192967602,1.674938192967602,-20.972190190210313,-0.008235568885993416,20.972190190210313,0.0,0.032818968032739086,0.1560669529901477,0.5698733614752277
noise_ratio_eps1e00,sujianlin_noise,wsd,steps_1000_10000,4501,5500.0,5494.344460814509,3.9654031565723926,4.77137690754671,-8.964131132741386,5.6291473608225715,9.737823663042946,0.003999111308598089,0.03281408927433746,0.15661092476955163,0.5692068429237948
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5505.241251645323,-5.241251645323246,5.241251645323246,-14.758971129231213,-0.5823985246413486,14.758971129231213,0.0,0.03299991533739706,0.1561940913971309,0.568984670073317
softsign_lr_time_hl64_epslr_0,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5505.241251645323,-5.241251645323246,5.241251645323246,-14.758971129231213,-0.5823985246413486,14.758971129231213,0.0,0.03299991533739706,0.1561940913971309,0.568984670073317
effective_update_hl64_epslr2_1e-12,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5505.2413580085,-5.241358008500356,5.241358008500356,-14.759500329128059,-0.5824023834359195,14.759500329128059,0.0,0.032999915437889965,0.1561939683575412,0.568984670073317
effective_update_hl64_epslr2_1e-10,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5505.25188689217,-5.25188689216975,5.25188689216975,-14.811885933551821,-0.5827843715590006,14.811885933551821,0.0,0.0329999249372081,0.15618233170054674,0.568984670073317
softsign_lr_time_hl64_epslr_1e-05,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5506.276484687835,-6.276484687835364,6.276484687835364,-19.746278455329957,-0.6205333216139479,19.746278455329957,0.0,0.0330006825851421,0.15557056813696385,0.5687624972228393
effective_update_hl64_epslr2_1e-08,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5506.294420619071,-6.2944206190713885,6.2944206190713885,-19.99983199740018,-0.6206052529892077,19.99983199740018,0.0,0.03300077222144107,0.1555140215587004,0.568984670073317
softsign_lr_time_hl64_epslr_1e-04,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5514.764887677732,-14.764887677732077,14.764887677732077,-60.81900148997738,-0.9326178017511211,60.81900148997738,0.0,0.033002396721692626,0.15410086899377584,0.5687624972228393
effective_update_hl512_epslr2_0,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5533.8292815460245,-33.829281546024504,33.829281546024504,-105.42523328292009,-2.5936504005910592,105.42523328292009,0.0,0.033005751216431053,0.1530429932361978,0.5672072872694957
softsign_lr_time_hl512_epslr_0,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5533.8292815460245,-33.829281546024504,33.829281546024504,-105.42523328292009,-2.5936504005910592,105.42523328292009,0.0,0.033005751216431053,0.1530429932361978,0.5672072872694957
effective_update_hl512_epslr2_1e-12,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5533.82935959054,-33.82935959053975,33.82935959053975,-105.42567512144706,-2.593652249846855,105.42567512144706,0.0,0.0330057512267271,0.15304298876189668,0.5672072872694957
effective_update_hl512_epslr2_1e-10,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5533.837085205537,-33.83708520553682,33.83708520553682,-105.46941277949554,-2.593835314590933,105.46941277949554,0.0,0.03300575105162029,0.15304358369656185,0.5672072872694957
softsign_lr_time_hl512_epslr_1e-05,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5534.591622023538,-34.59162202353764,34.59162202353764,-109.61532168890335,-2.6119419937792827,109.61532168890335,0.0,0.033005864033639615,0.1529367788002803,0.566985114419018
effective_update_hl512_epslr2_1e-08,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5534.602044159033,-34.60204415903263,34.60204415903263,-109.80082369465345,-2.6119606249212666,109.80082369465345,0.0,0.03300592716547299,0.15292005136835024,0.5665407687180627
softsign_lr_time_hl512_epslr_1e-04,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5540.839847894804,-40.839847894803825,40.839847894803825,-144.09694665503957,-2.761620380894101,144.09694665503957,0.0,0.03290274327525348,0.15446577924362279,0.5658742501666296
softsign_lr_time_hl64_epslr_1e-03,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5558.1361001733685,-58.136100173368504,58.136100173368504,-275.8110347484162,-2.510619664547221,275.8110347484162,0.0,0.032819625599185664,0.15519231789695706,0.5685403243723617
effective_update_hl64_epslr2_1e-06,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5558.600821018744,-58.60082101874377,58.60082101874377,-282.6183904109512,-2.5124571326443856,282.6183904109512,0.0,0.032819417537212986,0.15522725989410838,0.568318151521884
softsign_lr_time_hl512_epslr_1e-03,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5572.693159453718,-72.69315945371818,72.69315945371818,-323.8414152261139,-3.518037565801933,323.8414152261139,0.0,0.032819241261462594,0.15370512376795492,0.5678738058209287
effective_update_hl512_epslr2_1e-06,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5572.962450576805,-72.96245057680517,72.96245057680517,-328.7941689180552,-3.518513188158977,328.7941689180552,0.0,0.03282158208510258,0.1535542592622782,0.5667629415685403
effective_update_hl4096_epslr2_0,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5589.768890060721,-89.76889006072088,89.76889006072088,-382.6670187232903,-4.1067535710408265,382.6670187232903,0.0,0.03281742125905741,0.15618989123301608,0.5672072872694957
softsign_lr_time_hl4096_epslr_0,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5589.768890060721,-89.76889006072088,89.76889006072088,-382.6670187232903,-4.1067535710408265,382.6670187232903,0.0,0.03281742125905741,0.15618989123301608,0.5672072872694957
effective_update_hl4096_epslr2_1e-12,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5589.768912558894,-89.76891255889404,89.76891255889404,-382.6671912265447,-4.106753907971779,382.6671912265447,0.0,0.03281742128463262,0.1561898919643863,0.5672072872694957
effective_update_hl4096_epslr2_1e-10,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5589.771139628304,-89.7711396283039,89.7711396283039,-382.6842672645271,-4.10678726698211,382.6842672645271,0.0,0.032817424408699655,0.1561897409290016,0.5672072872694957
softsign_lr_time_hl4096_epslr_1e-05,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5589.990693213104,-89.99069321310435,89.99069321310435,-384.3444377806518,-4.1100894801084,384.3444377806518,0.0,0.03281787920144647,0.1561268334309594,0.5663185958675849
effective_update_hl4096_epslr2_1e-08,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5589.991646432082,-89.99164643208223,89.99164643208223,-384.3751444870559,-4.110090137733096,384.3751444870559,0.0,0.03281788255775645,0.15612681106710624,0.5663185958675849
softsign_lr_time_hl4096_epslr_1e-04,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5591.806558509659,-91.80655850965923,91.80655850965923,-398.10557235538727,-4.137384018446937,398.10557235538727,0.0,0.03281594549848044,0.15641098392074065,0.568318151521884
softsign_lr_time_hl4096_epslr_1e-03,sujianlin_softsign,wsd,steps_1000_10000,4501,5500.0,5601.00635999809,-101.00635999809037,101.00635999809037,-468.6171799044696,-4.275241510785008,468.6171799044696,0.0,0.032817154869028885,0.1544701138767752,0.5654299044656743
effective_update_hl4096_epslr2_1e-06,sujianlin_update_rms,wsd,steps_1000_10000,4501,5500.0,5601.030788559988,-101.03078855998774,101.03078855998774,-469.41818034230346,-4.2752582855446235,469.41818034230346,0.0,0.03281688150156897,0.1545604475249705,0.5654299044656743
s1_raw,control_s1,wsd,steps_1000_10000,4501,5500.0,5612.318341373774,-112.31834137377427,112.31834137377427,-557.1832049618188,-4.443779498189997,557.1832049618188,0.0,0.03281084353643764,0.15708638552777526,0.570317707176183
sqrt_cum_lr2,sujianlin_noise,wsd,steps_1000_10000,4501,5500.0,5735.079146150722,-235.0791461507224,235.0791461507224,-1302.4611725808663,-8.931717900321246,1302.4611725808663,0.0,0.03286731991762237,0.13931455856857863,0.5616529660075539
s1_ratio,control_s1,wsd,steps_1000_10000,4501,5500.0,3471.108475540653,2028.8915244593468,2028.8915244593468,709.3048336336262,3275.581904993649,3275.581904993649,0.06642968229282381,0.03322047217799523,0.03589071652297492,0.5414352366140858
step_abs,control_step,wsd,steps_20000_27125,3563,23562.0,23562.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036879122574321355,0.9980890063224181,0.6646084760033679
effective_update_hl64_epslr2_0,sujianlin_update_rms,wsd,steps_20000_27125,3563,23562.0,23675.873002461114,-113.87300246111408,113.87300246111408,-147.12462742884964,-85.15439808056762,147.12462742884964,0.0,0.04338226452819659,0.10931761873713058,0.3699129946674151
